CPRO,province,geometry
1,Álava,"POLYGON ((-3.03731 42.982125, -3.039539 42.976923, -3.044883 42.973487, -3.041868 42.969225, -3.038468 42.968684, -3.034113 42.965858, -3.029048 42.964961, -3.028497 42.963404, -3.019849 42.959928, -3.020371 42.955563, -3.016403 42.953104, -3.008286 42.952021, -3.001064 42.953529, -2.994762 42.952142, -2.990931 42.947129, -2.983031 42.942216, -2.981419 42.939877, -2.98515 42.936279, -2.992093 42.935178, -2.998208 42.926773, -3.003294 42.928305, -3.005867 42.927112, -3.011953 42.922255, -3.014717 42.919088, -3.016551 42.914965, -3.016138 42.910557, -3.018906 42.908512, -3.031707 42.905979, -3.038113 42.905446, -3.057196 42.902556, -3.060049 42.901717, -3.070574 42.903611, -3.075176 42.901006, -3.082329 42.900533, -3.089517 42.898997, -3.096371 42.903359, -3.098519 42.906104, -3.104663 42.91016, -3.108417 42.906158, -3.117568 42.905888, -3.126531 42.904059, -3.131727 42.91106, -3.132847 42.913481, -3.140491 42.913093, -3.149555 42.917323, -3.150834 42.919195, -3.149176 42.922565, -3.14783 42.928672, -3.148131 42.931517, -3.144732 42.934682, -3.152753 42.937076, -3.157595 42.937493, -3.163863 42.939502, -3.169393 42.940205, -3.180755 42.944528, -3.191102 42.944989, -3.196537 42.94643, -3.202587 42.944969, -3.206492 42.946943, -3.209727 42.946739, -3.211619 42.944305, -3.219985 42.949485, -3.224729 42.949692, -3.235556 42.943862, -3.235368 42.933074, -3.239946 42.931552, -3.245724 42.92384, -3.248792 42.915846, -3.248545 42.912145, -3.277239 42.90158, -3.2773 42.895879, -3.276403 42.88702, -3.286767 42.885149, -3.282609 42.875514, -3.269128 42.864092, -3.253608 42.852817, -3.236759 42.837931, -3.227658 42.832087, -3.22584 42.830119, -3.21697 42.826516, -3.205533 42.827401, -3.213985 42.833428, -3.222176 42.838636, -3.21907 42.839344, -3.209444 42.844225, -3.206995 42.851353, -3.200471 42.855065, -3.190686 42.869463, -3.184678 42.866204, -3.17306 42.857208, -3.162823 42.856737, -3.149886 42.86132, -3.144481 42.868909, -3.13872 42.871294, -3.138082 42.876166, -3.125697 42.891318, -3.118961 42.891271, -3.11494 42.889249, -3.112572 42.88673, -3.113322 42.881866, -3.105053 42.879587, -3.108246 42.871182, -3.113743 42.864062, -3.11315 42.861064, -3.115959 42.857703, -3.120838 42.854996, -3.123065 42.848708, -3.128427 42.849251, -3.131392 42.844655, -3.13011 42.840541, -3.132942 42.83735, -3.140576 42.836378, -3.141984 42.831639, -3.144121 42.829556, -3.148859 42.820527, -3.148135 42.814476, -3.150488 42.811375, -3.159229 42.804591, -3.147731 42.798798, -3.141171 42.79642, -3.13741 42.793371, -3.131387 42.789803, -3.123608 42.788803, -3.128233 42.784295, -3.132629 42.775861, -3.132881 42.773493, -3.13664 42.765482, -3.142037 42.7629, -3.147913 42.756697, -3.133236 42.758469, -3.13084 42.75764, -3.127571 42.759202, -3.115705 42.75935, -3.108769 42.76416, -3.104746 42.764688, -3.099735 42.767323, -3.092079 42.765246, -3.087106 42.758451, -3.083778 42.75775, -3.080981 42.761801, -3.081639 42.765785, -3.077588 42.766422, -3.075694 42.764075, -3.067908 42.760876, -3.063573 42.760192, -3.053392 42.764538, -3.047615 42.765037, -3.046695 42.760306, -3.049277 42.758374, -3.049941 42.755314, -3.048707 42.749069, -3.046182 42.745794, -3.043098 42.743709, -3.040764 42.738494, -3.034125 42.73687, -3.031005 42.737204, -3.018609 42.74089, -3.016627 42.738046, -3.016109 42.733563, -3.013926 42.732601, -3.009239 42.733385, -3.005393 42.732545, -3.006419 42.729995, -3.010974 42.727523, -3.007301 42.722968, -2.995358 42.721706, -2.988755 42.718953, -2.986999 42.709031, -2.980602 42.703484, -2.974472 42.708383, -2.963412 42.708148, -2.956353 42.7104, -2.947011 42.709653, -2.938489 42.708406, -2.93021 42.708032, -2.928028 42.704762, -2.929499 42.699962, -2.922453 42.701138, -2.918501 42.69792, -2.909567 42.695689, -2.906908 42.694192, -2.902502 42.693603, -2.903783 42.686426, -2.901396 42.682578, -2.89804 42.682305, -2.895055 42.679313, -2.89904 42.671578, -2.896832 42.6686, -2.900174 42.667297, -2.897244 42.660717, -2.896741 42.654785, -2.891154 42.651403, -2.889432 42.648902, -2.874795 42.643049, -2.871019 42.639185, -2.867578 42.638483, -2.862922 42.638993, -2.858067 42.638384, -2.853927 42.637055, -2.842915 42.629716, -2.842055 42.627296, -2.84302 42.623258, -2.847726 42.618, -2.842159 42.611457, -2.8418 42.608599, -2.83435 42.609182, -2.826281 42.612539, -2.819899 42.614501, -2.818771 42.612716, -2.819439 42.609115, -2.823643 42.601457, -2.818566 42.599795, -2.817701 42.597273, -2.819828 42.591453, -2.825661 42.587074, -2.838755 42.582977, -2.840729 42.580818, -2.838192 42.576224, -2.837872 42.570769, -2.826896 42.562215, -2.824834 42.554635, -2.819127 42.555449, -2.816811 42.558236, -2.817695 42.563892, -2.814804 42.569303, -2.809656 42.567422, -2.805239 42.567016, -2.803665 42.564504, -2.800388 42.566327, -2.799309 42.573005, -2.789705 42.578308, -2.780798 42.579633, -2.777677 42.582249, -2.778846 42.585362, -2.775592 42.590106, -2.773047 42.592193, -2.771367 42.596341, -2.77231 42.602339, -2.774257 42.604788, -2.773603 42.607029, -2.767549 42.614888, -2.765877 42.620157, -2.763931 42.622437, -2.760647 42.619926, -2.756262 42.618837, -2.749841 42.623829, -2.740705 42.622439, -2.734971 42.618157, -2.730155 42.617019, -2.729037 42.614658, -2.722718 42.608739, -2.713119 42.602498, -2.706914 42.599689, -2.688627 42.596259, -2.680582 42.594208, -2.683696 42.589266, -2.685952 42.582661, -2.687551 42.56506, -2.68733 42.55955, -2.690889 42.546524, -2.691505 42.5418, -2.69391 42.538142, -2.695898 42.532536, -2.705725 42.516657, -2.69857 42.517182, -2.69316 42.51905, -2.686098 42.520102, -2.679537 42.525992, -2.677255 42.524036, -2.678511 42.511747, -2.677842 42.50957, -2.673173 42.509243, -2.666183 42.509816, -2.664239 42.507606, -2.656327 42.503682, -2.654977 42.501684, -2.654224 42.496514, -2.651142 42.492267, -2.650372 42.487786, -2.648176 42.483661, -2.644134 42.483221, -2.639416 42.484589, -2.630648 42.490624, -2.629015 42.495744, -2.620564 42.495125, -2.609625 42.496289, -2.606824 42.502684, -2.604043 42.50147, -2.60008 42.498052, -2.595707 42.495506, -2.592541 42.492575, -2.593531 42.489637, -2.598248 42.488374, -2.601404 42.483866, -2.602483 42.480174, -2.601299 42.476647, -2.597049 42.473007, -2.593503 42.472361, -2.58785 42.473757, -2.587546 42.47645, -2.591915 42.478595, -2.593002 42.481227, -2.587926 42.48352, -2.579405 42.482823, -2.577169 42.483264, -2.575553 42.488821, -2.572702 42.492666, -2.568402 42.494075, -2.565646 42.492796, -2.55787 42.485779, -2.553998 42.483867, -2.545632 42.483857, -2.532325 42.483243, -2.52961 42.485488, -2.537181 42.489042, -2.538015 42.49399, -2.535687 42.496777, -2.526533 42.502171, -2.518247 42.509138, -2.515719 42.512619, -2.513799 42.518021, -2.510587 42.519927, -2.507857 42.516916, -2.5053 42.512338, -2.508917 42.507692, -2.511071 42.50339, -2.515077 42.501991, -2.517564 42.499854, -2.519074 42.496215, -2.515787 42.490677, -2.512848 42.489929, -2.503508 42.489547, -2.496521 42.488612, -2.481351 42.487607, -2.477432 42.486637, -2.472334 42.492591, -2.448805 42.496875, -2.445069 42.49368, -2.439521 42.491034, -2.438508 42.489122, -2.428253 42.489634, -2.420582 42.489234, -2.423532 42.499076, -2.422603 42.502187, -2.423751 42.509632, -2.422065 42.511722, -2.413879 42.514886, -2.409303 42.516024, -2.392202 42.516952, -2.393299 42.523118, -2.398243 42.529385, -2.39817 42.533158, -2.401053 42.538505, -2.400247 42.543904, -2.396028 42.546854, -2.389954 42.549064, -2.390558 42.560739, -2.393091 42.564598, -2.395839 42.580345, -2.400032 42.589103, -2.399197 42.593547, -2.397696 42.595008, -2.399326 42.59788, -2.406427 42.598493, -2.411981 42.600287, -2.41693 42.604158, -2.418548 42.607147, -2.421121 42.607124, -2.424838 42.604567, -2.424362 42.601989, -2.429574 42.597278, -2.43236 42.592519, -2.443793 42.574681, -2.453242 42.567108, -2.456814 42.575302, -2.460012 42.578848, -2.459646 42.58171, -2.462205 42.587386, -2.472511 42.589362, -2.483714 42.589161, -2.490697 42.587688, -2.494287 42.597385, -2.494804 42.602827, -2.499314 42.610475, -2.500083 42.616476, -2.490722 42.614543, -2.483072 42.612158, -2.478981 42.61594, -2.478091 42.618827, -2.471057 42.62726, -2.46452 42.62732, -2.459242 42.633941, -2.454587 42.634864, -2.454997 42.639594, -2.450075 42.647253, -2.44059 42.650701, -2.430483 42.655325, -2.429613 42.65831, -2.415797 42.66268, -2.403505 42.659348, -2.398034 42.661048, -2.394596 42.660814, -2.38881 42.658486, -2.37626 42.65071, -2.381499 42.647649, -2.378993 42.645726, -2.376176 42.645675, -2.372125 42.643384, -2.376053 42.637263, -2.382541 42.636137, -2.381949 42.634296, -2.369289 42.635452, -2.367504 42.637081, -2.361018 42.636865, -2.35685 42.635329, -2.344893 42.634513, -2.336352 42.640543, -2.335478 42.643582, -2.332181 42.646183, -2.329963 42.646008, -2.322102 42.647619, -2.315169 42.65127, -2.304368 42.65269, -2.293336 42.650858, -2.288481 42.655069, -2.288698 42.66386, -2.289355 42.668286, -2.292361 42.673266, -2.293578 42.677939, -2.297611 42.676431, -2.300358 42.677216, -2.305718 42.675638, -2.3093 42.671155, -2.311528 42.68048, -2.316379 42.683319, -2.312357 42.688257, -2.313937 42.692184, -2.313401 42.694333, -2.3146 42.701833, -2.312852 42.708684, -2.318393 42.718921, -2.320502 42.717078, -2.323543 42.719348, -2.323671 42.724409, -2.318307 42.730096, -2.318566 42.733214, -2.316938 42.73577, -2.31685 42.739345, -2.310729 42.736048, -2.306263 42.73558, -2.29719 42.737416, -2.288743 42.739984, -2.286521 42.742996, -2.282436 42.742367, -2.27667 42.743339, -2.273437 42.741869, -2.271972 42.744895, -2.26766 42.747866, -2.263394 42.748046, -2.262619 42.750526, -2.266207 42.752945, -2.27075 42.764618, -2.272211 42.766176, -2.275576 42.776274, -2.275313 42.778983, -2.281011 42.785134, -2.279119 42.788013, -2.271931 42.792137, -2.268594 42.795105, -2.270265 42.802716, -2.270412 42.808922, -2.267693 42.813407, -2.252951 42.820678, -2.241691 42.830141, -2.235813 42.834487, -2.232687 42.843823, -2.23594 42.850967, -2.239626 42.861717, -2.240677 42.866776, -2.240431 42.871898, -2.24206 42.880761, -2.241477 42.886377, -2.25307 42.892774, -2.250781 42.895731, -2.25545 42.898553, -2.266227 42.899713, -2.273173 42.901675, -2.277392 42.901261, -2.289543 42.902309, -2.292807 42.906121, -2.291192 42.908047, -2.297715 42.915048, -2.299809 42.922661, -2.302321 42.925954, -2.304951 42.927438, -2.309611 42.926062, -2.31426 42.926702, -2.31644 42.929056, -2.323657 42.931387, -2.332678 42.93352, -2.33773 42.935548, -2.350904 42.942612, -2.351922 42.94721, -2.354798 42.950027, -2.359692 42.947407, -2.36351 42.946798, -2.371126 42.948902, -2.374677 42.948102, -2.389808 42.952651, -2.394227 42.952134, -2.398081 42.954136, -2.399921 42.956568, -2.404121 42.957103, -2.40544 42.95892, -2.409897 42.959502, -2.415151 42.958799, -2.422477 42.955595, -2.433033 42.958169, -2.442134 42.959087, -2.450937 42.956447, -2.454096 42.956858, -2.457657 42.959036, -2.461197 42.959377, -2.46611 42.962687, -2.477767 42.965938, -2.488221 42.964316, -2.492996 42.961741, -2.501204 42.959485, -2.505071 42.960189, -2.512285 42.964299, -2.535304 42.973445, -2.535704 42.970835, -2.540836 42.965111, -2.539212 42.962583, -2.538516 42.95724, -2.542505 42.95016, -2.545322 42.950459, -2.548828 42.953778, -2.551159 42.958623, -2.558279 42.960713, -2.566914 42.961989, -2.571101 42.961122, -2.573622 42.963581, -2.581024 42.964257, -2.581989 42.966584, -2.586042 42.969228, -2.588093 42.972369, -2.593363 42.972785, -2.595998 42.974946, -2.602684 42.982228, -2.598516 42.985662, -2.592775 42.987596, -2.598656 42.994172, -2.599333 42.999542, -2.60094 43.001367, -2.596533 43.009249, -2.590434 43.007453, -2.584572 43.008818, -2.581116 43.008229, -2.571882 43.014391, -2.563421 43.018663, -2.560758 43.018689, -2.555145 43.021017, -2.549582 43.019789, -2.540818 43.024932, -2.540955 43.032803, -2.536094 43.036124, -2.530233 43.044844, -2.524851 43.045327, -2.530683 43.054967, -2.534704 43.059099, -2.540838 43.063185, -2.542382 43.066902, -2.542208 43.070512, -2.548119 43.075083, -2.546389 43.076553, -2.540995 43.076693, -2.547262 43.084679, -2.546387 43.088009, -2.556986 43.085591, -2.563144 43.085209, -2.567858 43.08394, -2.577442 43.083705, -2.587642 43.08151, -2.592472 43.081203, -2.606523 43.083503, -2.611495 43.085961, -2.62397 43.085291, -2.633051 43.087041, -2.637993 43.084418, -2.648531 43.08066, -2.655914 43.076369, -2.661674 43.07427, -2.660775 43.072521, -2.661133 43.065761, -2.65711 43.064504, -2.652679 43.059727, -2.648194 43.058047, -2.637383 43.046298, -2.633289 43.043214, -2.633874 43.033625, -2.630589 43.028707, -2.633624 43.01991, -2.643299 43.021372, -2.645778 43.023541, -2.653441 43.027131, -2.656698 43.026348, -2.666882 43.03143, -2.67397 43.025949, -2.676116 43.026428, -2.687014 43.021627, -2.692831 43.02185, -2.69688 43.024427, -2.699272 43.027216, -2.702166 43.027809, -2.703171 43.030612, -2.709533 43.02989, -2.715298 43.030769, -2.727073 43.024423, -2.729727 43.023952, -2.733709 43.025357, -2.737349 43.03238, -2.739883 43.034133, -2.745163 43.033659, -2.746764 43.032312, -2.74908 43.027283, -2.751195 43.026522, -2.757865 43.028265, -2.769752 43.026858, -2.773929 43.029073, -2.774719 43.031146, -2.781178 43.033995, -2.788978 43.034515, -2.799763 43.033993, -2.807148 43.035591, -2.821942 43.035048, -2.83674 43.041959, -2.848127 43.04455, -2.855041 43.048827, -2.863801 43.051954, -2.872509 43.050766, -2.878783 43.051223, -2.888205 43.048864, -2.890285 43.04585, -2.894164 43.046421, -2.897094 43.049026, -2.9066 43.055238, -2.910222 43.055827, -2.91875 43.060327, -2.920601 43.063227, -2.926723 43.068058, -2.929604 43.072734, -2.933213 43.07487, -2.942535 43.076523, -2.94096 43.078899, -2.944434 43.081927, -2.948069 43.083045, -2.961662 43.093082, -2.968763 43.095344, -2.972929 43.095453, -2.975483 43.09947, -2.965883 43.10361, -2.960594 43.110524, -2.957702 43.115196, -2.956068 43.115169, -2.947934 43.125395, -2.94278 43.128922, -2.941116 43.132848, -2.936601 43.13552, -2.936242 43.137428, -2.939192 43.138772, -2.93754 43.142679, -2.938511 43.145295, -2.941496 43.146895, -2.948474 43.155985, -2.954166 43.159706, -2.952601 43.163118, -2.948563 43.166376, -2.946394 43.170869, -2.952101 43.17215, -2.960674 43.175836, -2.968472 43.181989, -2.971091 43.185564, -2.973023 43.186276, -2.977622 43.194093, -2.978679 43.197821, -2.982514 43.200378, -2.98753 43.200876, -3.006464 43.19601, -3.011512 43.199212, -3.012741 43.204034, -3.01816 43.207731, -3.019105 43.211122, -3.024974 43.215274, -3.028272 43.216655, -3.03283 43.216888, -3.03733 43.213696, -3.039322 43.210454, -3.033771 43.207083, -3.028373 43.205104, -3.016627 43.2026, -3.021808 43.199625, -3.017262 43.194109, -3.021294 43.19307, -3.01854 43.182192, -3.022577 43.175886, -3.024977 43.174504, -3.02809 43.169422, -3.02661 43.166577, -3.026614 43.161082, -3.035038 43.160338, -3.039482 43.158851, -3.045298 43.158513, -3.052295 43.157227, -3.066104 43.155493, -3.070106 43.150528, -3.074642 43.146336, -3.081432 43.147389, -3.088052 43.150615, -3.093699 43.150932, -3.099112 43.148914, -3.108503 43.144393, -3.112385 43.143618, -3.117032 43.146171, -3.120659 43.149776, -3.123451 43.154106, -3.126548 43.15528, -3.133056 43.155961, -3.136113 43.158638, -3.137633 43.161583, -3.14184 43.161137, -3.147167 43.161198, -3.153509 43.159082, -3.161848 43.154262, -3.162311 43.15256, -3.166773 43.146943, -3.161475 43.143187, -3.168942 43.134856, -3.172321 43.129745, -3.177572 43.125829, -3.181786 43.120879, -3.180433 43.116315, -3.169659 43.109587, -3.162504 43.108922, -3.152058 43.104119, -3.147975 43.108257, -3.141492 43.110643, -3.137163 43.104164, -3.136332 43.100509, -3.133941 43.097234, -3.142106 43.089111, -3.147602 43.085727, -3.149471 43.081159, -3.153749 43.07739, -3.156854 43.076008, -3.158088 43.073719, -3.155836 43.071966, -3.147464 43.068888, -3.14104 43.068698, -3.140188 43.066709, -3.140626 43.059316, -3.143367 43.05508, -3.141769 43.049013, -3.145073 43.049333, -3.144031 43.045174, -3.145096 43.038167, -3.147677 43.034498, -3.142674 43.031659, -3.143462 43.027399, -3.146692 43.027863, -3.152851 43.026973, -3.155505 43.028068, -3.161138 43.027601, -3.16669 43.029025, -3.170249 43.029074, -3.170964 43.025534, -3.177802 43.021984, -3.171459 43.018257, -3.168873 43.014929, -3.160707 43.013094, -3.144789 43.006839, -3.135908 43.008011, -3.124386 43.007763, -3.119511 43.005724, -3.106112 43.005404, -3.08899 43.001637, -3.090461 43.00956, -3.085092 43.013112, -3.073268 43.018469, -3.070289 43.021532, -3.065603 43.023138, -3.063287 43.027363, -3.064065 43.032009, -3.062363 43.035936, -3.056782 43.041405, -3.04974 43.047225, -3.04781 43.044407, -3.044275 43.045831, -3.04269 43.044121, -3.028633 43.046584, -3.029268 43.038443, -3.027769 43.036417, -3.01855 43.037662, -3.021053 43.032223, -3.027642 43.026836, -3.033115 43.023395, -3.032905 43.020333, -3.029468 43.018677, -3.021503 43.018544, -3.018263 43.017878, -3.008125 43.013584, -2.997179 43.014287, -2.986012 43.012097, -2.984381 43.008234, -2.991413 43.001292, -2.991671 43.000184, -2.987317 42.995357, -2.985723 42.992133, -2.978828 42.994789, -2.971196 42.996966, -2.966606 42.999693, -2.966249 43.001566, -2.9557 42.998852, -2.95812 42.99445, -2.967482 42.991877, -2.971028 42.989789, -2.97737 42.988629, -2.983049 42.988972, -2.984534 42.988135, -2.992446 42.988829, -2.995758 42.988424, -3.000542 42.989631, -3.003338 42.987362, -3.004037 42.982877, -3.009042 42.981877, -3.018069 42.982543, -3.025256 42.98228, -3.031476 42.983611, -3.03731 42.982125), (-2.779175 42.792752, -2.772995 42.794054, -2.768684 42.792515, -2.763276 42.793494, -2.755266 42.793711, -2.743668 42.792191, -2.737809 42.792727, -2.731553 42.794513, -2.728155 42.791245, -2.718715 42.78871, -2.709802 42.783419, -2.702047 42.784363, -2.695126 42.782102, -2.693186 42.778828, -2.680087 42.779944, -2.675696 42.778167, -2.675168 42.776283, -2.667842 42.772426, -2.667109 42.774531, -2.663613 42.774431, -2.653809 42.772411, -2.651575 42.767487, -2.645576 42.767163, -2.643708 42.764716, -2.640105 42.766299, -2.635176 42.764887, -2.630496 42.766628, -2.627275 42.769734, -2.624093 42.770543, -2.615121 42.768496, -2.609057 42.770762, -2.603255 42.770121, -2.602693 42.766229, -2.597783 42.761952, -2.59291 42.759683, -2.591011 42.756605, -2.591716 42.751664, -2.589366 42.750323, -2.582077 42.753097, -2.57733 42.753926, -2.574175 42.756103, -2.567006 42.759038, -2.564815 42.762938, -2.558302 42.762733, -2.557868 42.7603, -2.558981 42.753217, -2.564169 42.747041, -2.562573 42.741281, -2.564631 42.736903, -2.56701 42.737344, -2.569689 42.733374, -2.572629 42.725172, -2.575374 42.722021, -2.578586 42.72016, -2.585985 42.713307, -2.589983 42.710764, -2.592401 42.710628, -2.598245 42.713297, -2.600309 42.715267, -2.603383 42.710091, -2.603062 42.708685, -2.607599 42.705737, -2.608981 42.695861, -2.604257 42.695243, -2.594136 42.690039, -2.588283 42.683461, -2.586118 42.682391, -2.582885 42.678408, -2.578119 42.673986, -2.579471 42.66893, -2.573253 42.66807, -2.567648 42.670489, -2.561077 42.669509, -2.548378 42.668802, -2.547348 42.672869, -2.541064 42.682642, -2.539399 42.68658, -2.535486 42.687518, -2.522024 42.684032, -2.522943 42.675615, -2.52322 42.664963, -2.518928 42.658235, -2.517397 42.654248, -2.517397 42.646332, -2.523922 42.644973, -2.531906 42.640863, -2.539879 42.638248, -2.549166 42.637574, -2.551595 42.640744, -2.547901 42.645467, -2.551936 42.649256, -2.556862 42.649599, -2.564925 42.644551, -2.568747 42.645664, -2.571088 42.647583, -2.584847 42.65156, -2.599882 42.650704, -2.613338 42.646797, -2.618682 42.648625, -2.626606 42.649597, -2.631818 42.649199, -2.634851 42.647795, -2.642923 42.652702, -2.647589 42.658237, -2.651722 42.660987, -2.653929 42.669991, -2.658456 42.672391, -2.66096 42.671912, -2.666397 42.666191, -2.670235 42.669652, -2.678729 42.669532, -2.679865 42.671615, -2.6836 42.671527, -2.687081 42.673427, -2.696866 42.673886, -2.699205 42.674838, -2.706742 42.673272, -2.714753 42.669573, -2.714535 42.663881, -2.718009 42.662017, -2.722011 42.662197, -2.726519 42.663676, -2.735043 42.662093, -2.741366 42.664395, -2.748913 42.665943, -2.753284 42.66535, -2.7679 42.666011, -2.77133 42.669107, -2.775743 42.67025, -2.770792 42.672699, -2.770509 42.676634, -2.775112 42.682614, -2.77836 42.685728, -2.781215 42.692983, -2.784503 42.698942, -2.795494 42.697954, -2.806725 42.702332, -2.81101 42.706743, -2.825302 42.708937, -2.82766 42.712714, -2.828986 42.719011, -2.838384 42.721492, -2.844239 42.724499, -2.851602 42.725104, -2.855222 42.728755, -2.846739 42.730762, -2.854214 42.7364, -2.856948 42.737583, -2.864927 42.737143, -2.86886 42.740135, -2.863087 42.745428, -2.853423 42.747346, -2.855627 42.751914, -2.851086 42.752837, -2.852754 42.759113, -2.852332 42.762153, -2.84837 42.763292, -2.852898 42.765774, -2.853908 42.767856, -2.8478 42.776169, -2.84529 42.778056, -2.841847 42.776196, -2.839341 42.78084, -2.835474 42.79627, -2.831031 42.793111, -2.825451 42.78579, -2.817883 42.789993, -2.810347 42.791529, -2.793773 42.793166, -2.779175 42.792752))"
