Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2019,1,Ciutat Vella,1,el Raval,1,Persona Física - Espanyola,Superfície_m2,26904
2019,1,Ciutat Vella,1,el Raval,1,Persona Física - Estrangera,Superfície_m2,5632
2019,1,Ciutat Vella,1,el Raval,1,Societats anònimes,Superfície_m2,1570
2019,1,Ciutat Vella,1,el Raval,1,Societats responsabilitat limitada,Superfície_m2,12003
2019,1,Ciutat Vella,1,el Raval,1,Entitats estrangeres,Superfície_m2,57
2019,1,Ciutat Vella,1,el Raval,1,Corporacions locals,Superfície_m2,1409
2019,1,Ciutat Vella,1,el Raval,1,Organismes públics,Superfície_m2,14548
2019,1,Ciutat Vella,1,el Raval,1,Congregacions i institucions religioses,Superfície_m2,248
2019,1,Ciutat Vella,1,el Raval,1,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,69
2019,1,Ciutat Vella,1,el Raval,1,No consta,Superfície_m2,447
2019,1,Ciutat Vella,1,el Raval,2,Persona Física - Espanyola,Superfície_m2,27010
2019,1,Ciutat Vella,1,el Raval,2,Persona Física - Estrangera,Superfície_m2,3459
2019,1,Ciutat Vella,1,el Raval,2,Societats anònimes,Superfície_m2,1011
2019,1,Ciutat Vella,1,el Raval,2,Societats responsabilitat limitada,Superfície_m2,9022
2019,1,Ciutat Vella,1,el Raval,2,Comunitats de béns,Superfície_m2,7
2019,1,Ciutat Vella,1,el Raval,2,Associacions,Superfície_m2,560
2019,1,Ciutat Vella,1,el Raval,2,Entitats estrangeres,Superfície_m2,968
2019,1,Ciutat Vella,1,el Raval,2,Corporacions locals,Superfície_m2,6380
2019,1,Ciutat Vella,1,el Raval,2,Organismes públics,Superfície_m2,1512
2019,1,Ciutat Vella,1,el Raval,2,No consta,Superfície_m2,187
2019,1,Ciutat Vella,1,el Raval,3,Persona Física - Espanyola,Superfície_m2,48629
2019,1,Ciutat Vella,1,el Raval,3,Persona Física - Estrangera,Superfície_m2,7748
2019,1,Ciutat Vella,1,el Raval,3,Societats anònimes,Superfície_m2,3486
2019,1,Ciutat Vella,1,el Raval,3,Societats responsabilitat limitada,Superfície_m2,7506
2019,1,Ciutat Vella,1,el Raval,3,Comunitats de béns,Superfície_m2,85
2019,1,Ciutat Vella,1,el Raval,3,Associacions,Superfície_m2,51
2019,1,Ciutat Vella,1,el Raval,3,Corporacions locals,Superfície_m2,270
2019,1,Ciutat Vella,1,el Raval,3,Organismes públics,Superfície_m2,8520
2019,1,Ciutat Vella,1,el Raval,3,Congregacions i institucions religioses,Superfície_m2,339
2019,1,Ciutat Vella,1,el Raval,3,Altres tipus no definits,Superfície_m2,157
2019,1,Ciutat Vella,1,el Raval,3,No consta,Superfície_m2,1748
2019,1,Ciutat Vella,1,el Raval,4,Persona Física - Espanyola,Superfície_m2,49796
2019,1,Ciutat Vella,1,el Raval,4,Persona Física - Estrangera,Superfície_m2,6419
2019,1,Ciutat Vella,1,el Raval,4,Societats anònimes,Superfície_m2,4696
2019,1,Ciutat Vella,1,el Raval,4,Societats responsabilitat limitada,Superfície_m2,18957
2019,1,Ciutat Vella,1,el Raval,4,Associacions,Superfície_m2,276
2019,1,Ciutat Vella,1,el Raval,4,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,32
2019,1,Ciutat Vella,1,el Raval,4,Corporacions locals,Superfície_m2,3800
2019,1,Ciutat Vella,1,el Raval,4,Organismes públics,Superfície_m2,4259
2019,1,Ciutat Vella,1,el Raval,4,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,6418
2019,1,Ciutat Vella,1,el Raval,4,No consta,Superfície_m2,685
2019,1,Ciutat Vella,1,el Raval,5,Persona Física - Espanyola,Superfície_m2,44698
2019,1,Ciutat Vella,1,el Raval,5,Persona Física - Estrangera,Superfície_m2,8054
2019,1,Ciutat Vella,1,el Raval,5,Societats anònimes,Superfície_m2,2791
2019,1,Ciutat Vella,1,el Raval,5,Societats responsabilitat limitada,Superfície_m2,12261
2019,1,Ciutat Vella,1,el Raval,5,Comunitats de béns,Superfície_m2,1670
2019,1,Ciutat Vella,1,el Raval,5,Societats cooperatives,Superfície_m2,77
2019,1,Ciutat Vella,1,el Raval,5,Associacions,Superfície_m2,6695
2019,1,Ciutat Vella,1,el Raval,5,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,10
2019,1,Ciutat Vella,1,el Raval,5,Corporacions locals,Superfície_m2,3675
2019,1,Ciutat Vella,1,el Raval,5,Organismes públics,Superfície_m2,11256
2019,1,Ciutat Vella,1,el Raval,5,Congregacions i institucions religioses,Superfície_m2,232
2019,1,Ciutat Vella,1,el Raval,5,No consta,Superfície_m2,5456
2019,1,Ciutat Vella,1,el Raval,6,Persona Física - Espanyola,Superfície_m2,35374
2019,1,Ciutat Vella,1,el Raval,6,Persona Física - Estrangera,Superfície_m2,6404
2019,1,Ciutat Vella,1,el Raval,6,Societats anònimes,Superfície_m2,4299
2019,1,Ciutat Vella,1,el Raval,6,Societats responsabilitat limitada,Superfície_m2,13221
2019,1,Ciutat Vella,1,el Raval,6,Comunitats de béns,Superfície_m2,542
2019,1,Ciutat Vella,1,el Raval,6,Associacions,Superfície_m2,149
2019,1,Ciutat Vella,1,el Raval,6,Entitats estrangeres,Superfície_m2,1702
2019,1,Ciutat Vella,1,el Raval,6,Corporacions locals,Superfície_m2,6928
2019,1,Ciutat Vella,1,el Raval,6,Congregacions i institucions religioses,Superfície_m2,237
2019,1,Ciutat Vella,1,el Raval,6,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,42
2019,1,Ciutat Vella,1,el Raval,6,Altres tipus no definits,Superfície_m2,78
2019,1,Ciutat Vella,1,el Raval,6,No consta,Superfície_m2,2013
2019,1,Ciutat Vella,1,el Raval,7,Persona Física - Espanyola,Superfície_m2,36813
2019,1,Ciutat Vella,1,el Raval,7,Persona Física - Estrangera,Superfície_m2,5243
2019,1,Ciutat Vella,1,el Raval,7,Societats anònimes,Superfície_m2,1487
2019,1,Ciutat Vella,1,el Raval,7,Societats responsabilitat limitada,Superfície_m2,12637
2019,1,Ciutat Vella,1,el Raval,7,Comunitats de béns,Superfície_m2,2322
2019,1,Ciutat Vella,1,el Raval,7,Associacions,Superfície_m2,248
2019,1,Ciutat Vella,1,el Raval,7,Corporacions locals,Superfície_m2,1157
2019,1,Ciutat Vella,1,el Raval,7,Congregacions i institucions religioses,Superfície_m2,77
2019,1,Ciutat Vella,1,el Raval,7,No consta,Superfície_m2,2183
2019,1,Ciutat Vella,1,el Raval,8,Persona Física - Espanyola,Superfície_m2,35788
2019,1,Ciutat Vella,1,el Raval,8,Persona Física - Estrangera,Superfície_m2,8181
2019,1,Ciutat Vella,1,el Raval,8,Societats anònimes,Superfície_m2,2740
2019,1,Ciutat Vella,1,el Raval,8,Societats responsabilitat limitada,Superfície_m2,11711
2019,1,Ciutat Vella,1,el Raval,8,Comunitats de béns,Superfície_m2,617
2019,1,Ciutat Vella,1,el Raval,8,Associacions,Superfície_m2,189
2019,1,Ciutat Vella,1,el Raval,8,Entitats estrangeres,Superfície_m2,41
2019,1,Ciutat Vella,1,el Raval,8,Corporacions locals,Superfície_m2,6386
2019,1,Ciutat Vella,1,el Raval,8,Organismes públics,Superfície_m2,2292
2019,1,Ciutat Vella,1,el Raval,8,Altres tipus no definits,Superfície_m2,119
2019,1,Ciutat Vella,1,el Raval,8,No consta,Superfície_m2,574
2019,1,Ciutat Vella,1,el Raval,9,Persona Física - Espanyola,Superfície_m2,41179
2019,1,Ciutat Vella,1,el Raval,9,Persona Física - Estrangera,Superfície_m2,5192
2019,1,Ciutat Vella,1,el Raval,9,Societats anònimes,Superfície_m2,1526
2019,1,Ciutat Vella,1,el Raval,9,Societats responsabilitat limitada,Superfície_m2,5922
2019,1,Ciutat Vella,1,el Raval,9,Associacions,Superfície_m2,303
2019,1,Ciutat Vella,1,el Raval,9,Corporacions locals,Superfície_m2,3494
2019,1,Ciutat Vella,1,el Raval,9,Altres tipus no definits,Superfície_m2,100
2019,1,Ciutat Vella,1,el Raval,9,No consta,Superfície_m2,836
2019,1,Ciutat Vella,1,el Raval,10,Persona Física - Espanyola,Superfície_m2,30109
2019,1,Ciutat Vella,1,el Raval,10,Persona Física - Estrangera,Superfície_m2,6048
2019,1,Ciutat Vella,1,el Raval,10,Societats anònimes,Superfície_m2,1265
2019,1,Ciutat Vella,1,el Raval,10,Societats responsabilitat limitada,Superfície_m2,11965
2019,1,Ciutat Vella,1,el Raval,10,Associacions,Superfície_m2,1359
2019,1,Ciutat Vella,1,el Raval,10,Entitats estrangeres,Superfície_m2,498
2019,1,Ciutat Vella,1,el Raval,10,Corporacions locals,Superfície_m2,1957
2019,1,Ciutat Vella,1,el Raval,10,Congregacions i institucions religioses,Superfície_m2,375
2019,1,Ciutat Vella,1,el Raval,10,Altres tipus no definits,Superfície_m2,188
2019,1,Ciutat Vella,1,el Raval,10,No consta,Superfície_m2,718
2019,1,Ciutat Vella,1,el Raval,11,Persona Física - Espanyola,Superfície_m2,45828
2019,1,Ciutat Vella,1,el Raval,11,Persona Física - Estrangera,Superfície_m2,10383
2019,1,Ciutat Vella,1,el Raval,11,Societats anònimes,Superfície_m2,2551
2019,1,Ciutat Vella,1,el Raval,11,Societats responsabilitat limitada,Superfície_m2,9546
2019,1,Ciutat Vella,1,el Raval,11,Associacions,Superfície_m2,147
2019,1,Ciutat Vella,1,el Raval,11,Entitats estrangeres,Superfície_m2,199
2019,1,Ciutat Vella,1,el Raval,11,Corporacions locals,Superfície_m2,5155
2019,1,Ciutat Vella,1,el Raval,11,Organismes públics,Superfície_m2,4533
2019,1,Ciutat Vella,1,el Raval,11,Congregacions i institucions religioses,Superfície_m2,228
2019,1,Ciutat Vella,1,el Raval,11,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,47
2019,1,Ciutat Vella,1,el Raval,11,Unions temporales d'empreses,Superfície_m2,61
2019,1,Ciutat Vella,1,el Raval,11,Altres tipus no definits,Superfície_m2,38
2019,1,Ciutat Vella,1,el Raval,11,No consta,Superfície_m2,3306
2019,1,Ciutat Vella,1,el Raval,12,Persona Física - Espanyola,Superfície_m2,37852
2019,1,Ciutat Vella,1,el Raval,12,Persona Física - Estrangera,Superfície_m2,4376
2019,1,Ciutat Vella,1,el Raval,12,Societats anònimes,Superfície_m2,3923
2019,1,Ciutat Vella,1,el Raval,12,Societats responsabilitat limitada,Superfície_m2,9193
2019,1,Ciutat Vella,1,el Raval,12,Comunitats de béns,Superfície_m2,507
2019,1,Ciutat Vella,1,el Raval,12,Associacions,Superfície_m2,195
2019,1,Ciutat Vella,1,el Raval,12,Corporacions locals,Superfície_m2,1097
2019,1,Ciutat Vella,1,el Raval,12,Congregacions i institucions religioses,Superfície_m2,313
2019,1,Ciutat Vella,1,el Raval,12,Altres tipus no definits,Superfície_m2,192
2019,1,Ciutat Vella,1,el Raval,12,No consta,Superfície_m2,1940
2019,1,Ciutat Vella,1,el Raval,13,Persona Física - Espanyola,Superfície_m2,31238
2019,1,Ciutat Vella,1,el Raval,13,Persona Física - Estrangera,Superfície_m2,1911
2019,1,Ciutat Vella,1,el Raval,13,Societats anònimes,Superfície_m2,4973
2019,1,Ciutat Vella,1,el Raval,13,Societats responsabilitat limitada,Superfície_m2,1472
2019,1,Ciutat Vella,1,el Raval,13,Corporacions locals,Superfície_m2,2029
2019,1,Ciutat Vella,1,el Raval,13,Altres tipus no definits,Superfície_m2,130
2019,1,Ciutat Vella,1,el Raval,13,No consta,Superfície_m2,931
2019,1,Ciutat Vella,1,el Raval,14,Persona Física - Espanyola,Superfície_m2,30063
2019,1,Ciutat Vella,1,el Raval,14,Persona Física - Estrangera,Superfície_m2,5289
2019,1,Ciutat Vella,1,el Raval,14,Societats anònimes,Superfície_m2,1959
2019,1,Ciutat Vella,1,el Raval,14,Societats responsabilitat limitada,Superfície_m2,6464
2019,1,Ciutat Vella,1,el Raval,14,Entitats estrangeres,Superfície_m2,176
2019,1,Ciutat Vella,1,el Raval,14,Corporacions locals,Superfície_m2,5024
2019,1,Ciutat Vella,1,el Raval,14,Congregacions i institucions religioses,Superfície_m2,84
2019,1,Ciutat Vella,1,el Raval,14,Altres tipus no definits,Superfície_m2,49
2019,1,Ciutat Vella,1,el Raval,14,No consta,Superfície_m2,1466
2019,1,Ciutat Vella,1,el Raval,15,Persona Física - Espanyola,Superfície_m2,49786
2019,1,Ciutat Vella,1,el Raval,15,Persona Física - Estrangera,Superfície_m2,4506
2019,1,Ciutat Vella,1,el Raval,15,Societats anònimes,Superfície_m2,2529
2019,1,Ciutat Vella,1,el Raval,15,Societats responsabilitat limitada,Superfície_m2,6364
2019,1,Ciutat Vella,1,el Raval,15,Comunitats de béns,Superfície_m2,369
2019,1,Ciutat Vella,1,el Raval,15,Associacions,Superfície_m2,31
2019,1,Ciutat Vella,1,el Raval,15,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,1374
2019,1,Ciutat Vella,1,el Raval,15,Entitats estrangeres,Superfície_m2,119
2019,1,Ciutat Vella,1,el Raval,15,Corporacions locals,Superfície_m2,1130
2019,1,Ciutat Vella,1,el Raval,15,Congregacions i institucions religioses,Superfície_m2,38
2019,1,Ciutat Vella,1,el Raval,15,Altres tipus no definits,Superfície_m2,60
2019,1,Ciutat Vella,1,el Raval,15,No consta,Superfície_m2,429
2019,1,Ciutat Vella,1,el Raval,16,Persona Física - Espanyola,Superfície_m2,43212
2019,1,Ciutat Vella,1,el Raval,16,Persona Física - Estrangera,Superfície_m2,6796
2019,1,Ciutat Vella,1,el Raval,16,Societats anònimes,Superfície_m2,752
2019,1,Ciutat Vella,1,el Raval,16,Societats responsabilitat limitada,Superfície_m2,9611
2019,1,Ciutat Vella,1,el Raval,16,Associacions,Superfície_m2,56
2019,1,Ciutat Vella,1,el Raval,16,Corporacions locals,Superfície_m2,770
2019,1,Ciutat Vella,1,el Raval,16,Congregacions i institucions religioses,Superfície_m2,119
2019,1,Ciutat Vella,1,el Raval,16,Altres tipus no definits,Superfície_m2,48
2019,1,Ciutat Vella,1,el Raval,16,No consta,Superfície_m2,2393
2019,1,Ciutat Vella,1,el Raval,17,Persona Física - Espanyola,Superfície_m2,40657
2019,1,Ciutat Vella,1,el Raval,17,Persona Física - Estrangera,Superfície_m2,7227
2019,1,Ciutat Vella,1,el Raval,17,Societats anònimes,Superfície_m2,883
2019,1,Ciutat Vella,1,el Raval,17,Societats responsabilitat limitada,Superfície_m2,8897
2019,1,Ciutat Vella,1,el Raval,17,Comunitats de béns,Superfície_m2,598
2019,1,Ciutat Vella,1,el Raval,17,Associacions,Superfície_m2,135
2019,1,Ciutat Vella,1,el Raval,17,Entitats estrangeres,Superfície_m2,1801
2019,1,Ciutat Vella,1,el Raval,17,Corporacions locals,Superfície_m2,1315
2019,1,Ciutat Vella,1,el Raval,17,Congregacions i institucions religioses,Superfície_m2,1355
2019,1,Ciutat Vella,1,el Raval,17,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,47
2019,1,Ciutat Vella,1,el Raval,17,Altres tipus no definits,Superfície_m2,121
2019,1,Ciutat Vella,1,el Raval,17,No consta,Superfície_m2,2382
2019,1,Ciutat Vella,1,el Raval,18,Persona Física - Espanyola,Superfície_m2,29686
2019,1,Ciutat Vella,1,el Raval,18,Persona Física - Estrangera,Superfície_m2,3189
2019,1,Ciutat Vella,1,el Raval,18,Societats anònimes,Superfície_m2,1264
2019,1,Ciutat Vella,1,el Raval,18,Societats responsabilitat limitada,Superfície_m2,4708
2019,1,Ciutat Vella,1,el Raval,18,Comunitats de béns,Superfície_m2,487
2019,1,Ciutat Vella,1,el Raval,18,Societats cooperatives,Superfície_m2,61
2019,1,Ciutat Vella,1,el Raval,18,Associacions,Superfície_m2,56
2019,1,Ciutat Vella,1,el Raval,18,Entitats estrangeres,Superfície_m2,879
2019,1,Ciutat Vella,1,el Raval,18,Corporacions locals,Superfície_m2,1718
2019,1,Ciutat Vella,1,el Raval,18,Organismes públics,Superfície_m2,5377
2019,1,Ciutat Vella,1,el Raval,18,No consta,Superfície_m2,533
2019,1,Ciutat Vella,1,el Raval,19,Persona Física - Espanyola,Superfície_m2,51445
2019,1,Ciutat Vella,1,el Raval,19,Persona Física - Estrangera,Superfície_m2,7220
2019,1,Ciutat Vella,1,el Raval,19,Societats anònimes,Superfície_m2,7785
2019,1,Ciutat Vella,1,el Raval,19,Societats responsabilitat limitada,Superfície_m2,22909
2019,1,Ciutat Vella,1,el Raval,19,Associacions,Superfície_m2,50
2019,1,Ciutat Vella,1,el Raval,19,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,15
2019,1,Ciutat Vella,1,el Raval,19,Entitats estrangeres,Superfície_m2,155
2019,1,Ciutat Vella,1,el Raval,19,Corporacions locals,Superfície_m2,4202
2019,1,Ciutat Vella,1,el Raval,19,Organismes públics,Superfície_m2,5796
2019,1,Ciutat Vella,1,el Raval,19,Congregacions i institucions religioses,Superfície_m2,324
2019,1,Ciutat Vella,1,el Raval,19,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,60
2019,1,Ciutat Vella,1,el Raval,19,No consta,Superfície_m2,719
2019,1,Ciutat Vella,1,el Raval,20,Persona Física - Espanyola,Superfície_m2,82838
2019,1,Ciutat Vella,1,el Raval,20,Persona Física - Estrangera,Superfície_m2,5430
2019,1,Ciutat Vella,1,el Raval,20,Societats anònimes,Superfície_m2,6700
2019,1,Ciutat Vella,1,el Raval,20,Societats responsabilitat limitada,Superfície_m2,18370
2019,1,Ciutat Vella,1,el Raval,20,Associacions,Superfície_m2,2632
2019,1,Ciutat Vella,1,el Raval,20,Entitats estrangeres,Superfície_m2,328
2019,1,Ciutat Vella,1,el Raval,20,Corporacions locals,Superfície_m2,1080
2019,1,Ciutat Vella,1,el Raval,20,Organismes públics,Superfície_m2,498
2019,1,Ciutat Vella,1,el Raval,20,No consta,Superfície_m2,3538
2019,1,Ciutat Vella,1,el Raval,21,Persona Física - Espanyola,Superfície_m2,72841
2019,1,Ciutat Vella,1,el Raval,21,Persona Física - Estrangera,Superfície_m2,5365
2019,1,Ciutat Vella,1,el Raval,21,Societats anònimes,Superfície_m2,14713
2019,1,Ciutat Vella,1,el Raval,21,Societats responsabilitat limitada,Superfície_m2,17637
2019,1,Ciutat Vella,1,el Raval,21,Comunitats de béns,Superfície_m2,3254
2019,1,Ciutat Vella,1,el Raval,21,Associacions,Superfície_m2,1253
2019,1,Ciutat Vella,1,el Raval,21,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,3
2019,1,Ciutat Vella,1,el Raval,21,Entitats estrangeres,Superfície_m2,151
2019,1,Ciutat Vella,1,el Raval,21,Corporacions locals,Superfície_m2,1830
2019,1,Ciutat Vella,1,el Raval,21,Organismes públics,Superfície_m2,2484
2019,1,Ciutat Vella,1,el Raval,21,No consta,Superfície_m2,3735
2019,1,Ciutat Vella,2,el Gòtic,22,Persona Física - Espanyola,Superfície_m2,51518
2019,1,Ciutat Vella,2,el Gòtic,22,Persona Física - Estrangera,Superfície_m2,5585
2019,1,Ciutat Vella,2,el Gòtic,22,Societats anònimes,Superfície_m2,3141
2019,1,Ciutat Vella,2,el Gòtic,22,Societats responsabilitat limitada,Superfície_m2,20890
2019,1,Ciutat Vella,2,el Gòtic,22,Comunitats de béns,Superfície_m2,1286
2019,1,Ciutat Vella,2,el Gòtic,22,Associacions,Superfície_m2,4569
2019,1,Ciutat Vella,2,el Gòtic,22,Entitats estrangeres,Superfície_m2,224
2019,1,Ciutat Vella,2,el Gòtic,22,Corporacions locals,Superfície_m2,1132
2019,1,Ciutat Vella,2,el Gòtic,22,Congregacions i institucions religioses,Superfície_m2,911
2019,1,Ciutat Vella,2,el Gòtic,22,Altres tipus no definits,Superfície_m2,4798
2019,1,Ciutat Vella,2,el Gòtic,22,No consta,Superfície_m2,250
2019,1,Ciutat Vella,2,el Gòtic,23,Persona Física - Espanyola,Superfície_m2,78552
2019,1,Ciutat Vella,2,el Gòtic,23,Persona Física - Estrangera,Superfície_m2,6634
2019,1,Ciutat Vella,2,el Gòtic,23,Societats anònimes,Superfície_m2,9746
2019,1,Ciutat Vella,2,el Gòtic,23,Societats responsabilitat limitada,Superfície_m2,25889
2019,1,Ciutat Vella,2,el Gòtic,23,Societats col·lectives,Superfície_m2,146
2019,1,Ciutat Vella,2,el Gòtic,23,Associacions,Superfície_m2,530
2019,1,Ciutat Vella,2,el Gòtic,23,Entitats estrangeres,Superfície_m2,448
2019,1,Ciutat Vella,2,el Gòtic,23,Corporacions locals,Superfície_m2,2652
2019,1,Ciutat Vella,2,el Gòtic,23,Organismes públics,Superfície_m2,883
2019,1,Ciutat Vella,2,el Gòtic,23,Congregacions i institucions religioses,Superfície_m2,26
2019,1,Ciutat Vella,2,el Gòtic,23,No consta,Superfície_m2,3423
2019,1,Ciutat Vella,2,el Gòtic,25,Persona Física - Espanyola,Superfície_m2,57631
2019,1,Ciutat Vella,2,el Gòtic,25,Persona Física - Estrangera,Superfície_m2,7236
2019,1,Ciutat Vella,2,el Gòtic,25,Societats anònimes,Superfície_m2,962
2019,1,Ciutat Vella,2,el Gòtic,25,Societats responsabilitat limitada,Superfície_m2,13884
2019,1,Ciutat Vella,2,el Gòtic,25,Societats col·lectives,Superfície_m2,101
2019,1,Ciutat Vella,2,el Gòtic,25,Comunitats de béns,Superfície_m2,3019
2019,1,Ciutat Vella,2,el Gòtic,25,Associacions,Superfície_m2,1835
2019,1,Ciutat Vella,2,el Gòtic,25,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,19
2019,1,Ciutat Vella,2,el Gòtic,25,Entitats estrangeres,Superfície_m2,337
2019,1,Ciutat Vella,2,el Gòtic,25,Corporacions locals,Superfície_m2,1616
2019,1,Ciutat Vella,2,el Gòtic,25,Congregacions i institucions religioses,Superfície_m2,237
2019,1,Ciutat Vella,2,el Gòtic,25,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,2937
2019,1,Ciutat Vella,2,el Gòtic,25,No consta,Superfície_m2,2813
2019,1,Ciutat Vella,2,el Gòtic,26,Persona Física - Espanyola,Superfície_m2,44859
2019,1,Ciutat Vella,2,el Gòtic,26,Persona Física - Estrangera,Superfície_m2,9743
2019,1,Ciutat Vella,2,el Gòtic,26,Societats anònimes,Superfície_m2,5947
2019,1,Ciutat Vella,2,el Gòtic,26,Societats responsabilitat limitada,Superfície_m2,15708
2019,1,Ciutat Vella,2,el Gòtic,26,Comunitats de béns,Superfície_m2,3709
2019,1,Ciutat Vella,2,el Gòtic,26,Societats cooperatives,Superfície_m2,73
2019,1,Ciutat Vella,2,el Gòtic,26,Entitats estrangeres,Superfície_m2,1069
2019,1,Ciutat Vella,2,el Gòtic,26,Corporacions locals,Superfície_m2,3923
2019,1,Ciutat Vella,2,el Gòtic,26,Organismes públics,Superfície_m2,74
2019,1,Ciutat Vella,2,el Gòtic,26,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,130
2019,1,Ciutat Vella,2,el Gòtic,26,No consta,Superfície_m2,1188
2019,1,Ciutat Vella,2,el Gòtic,27,Persona Física - Espanyola,Superfície_m2,53006
2019,1,Ciutat Vella,2,el Gòtic,27,Persona Física - Estrangera,Superfície_m2,10231
2019,1,Ciutat Vella,2,el Gòtic,27,Societats anònimes,Superfície_m2,4302
2019,1,Ciutat Vella,2,el Gòtic,27,Societats responsabilitat limitada,Superfície_m2,22384
2019,1,Ciutat Vella,2,el Gòtic,27,Associacions,Superfície_m2,157
2019,1,Ciutat Vella,2,el Gòtic,27,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,194
2019,1,Ciutat Vella,2,el Gòtic,27,Entitats estrangeres,Superfície_m2,187
2019,1,Ciutat Vella,2,el Gòtic,27,Corporacions locals,Superfície_m2,1443
2019,1,Ciutat Vella,2,el Gòtic,27,Congregacions i institucions religioses,Superfície_m2,4689
2019,1,Ciutat Vella,2,el Gòtic,27,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,1418
2019,1,Ciutat Vella,2,el Gòtic,27,No consta,Superfície_m2,1326
2019,1,Ciutat Vella,2,el Gòtic,28,Persona Física - Espanyola,Superfície_m2,63983
2019,1,Ciutat Vella,2,el Gòtic,28,Persona Física - Estrangera,Superfície_m2,8667
2019,1,Ciutat Vella,2,el Gòtic,28,Societats anònimes,Superfície_m2,2746
2019,1,Ciutat Vella,2,el Gòtic,28,Societats responsabilitat limitada,Superfície_m2,29809
2019,1,Ciutat Vella,2,el Gòtic,28,Comunitats de béns,Superfície_m2,2971
2019,1,Ciutat Vella,2,el Gòtic,28,Associacions,Superfície_m2,1999
2019,1,Ciutat Vella,2,el Gòtic,28,Entitats estrangeres,Superfície_m2,276
2019,1,Ciutat Vella,2,el Gòtic,28,Organismes públics,Superfície_m2,250
2019,1,Ciutat Vella,2,el Gòtic,28,Congregacions i institucions religioses,Superfície_m2,144
2019,1,Ciutat Vella,2,el Gòtic,28,No consta,Superfície_m2,2494
2019,1,Ciutat Vella,2,el Gòtic,29,Persona Física - Espanyola,Superfície_m2,42234
2019,1,Ciutat Vella,2,el Gòtic,29,Persona Física - Estrangera,Superfície_m2,8255
2019,1,Ciutat Vella,2,el Gòtic,29,Societats anònimes,Superfície_m2,5762
2019,1,Ciutat Vella,2,el Gòtic,29,Societats responsabilitat limitada,Superfície_m2,17137
2019,1,Ciutat Vella,2,el Gòtic,29,Associacions,Superfície_m2,1698
2019,1,Ciutat Vella,2,el Gòtic,29,Entitats estrangeres,Superfície_m2,719
2019,1,Ciutat Vella,2,el Gòtic,29,Corporacions locals,Superfície_m2,1576
2019,1,Ciutat Vella,2,el Gòtic,29,Congregacions i institucions religioses,Superfície_m2,979
2019,1,Ciutat Vella,2,el Gòtic,29,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,1009
2019,1,Ciutat Vella,2,el Gòtic,29,No consta,Superfície_m2,786
2019,1,Ciutat Vella,2,el Gòtic,30,Persona Física - Espanyola,Superfície_m2,73547
2019,1,Ciutat Vella,2,el Gòtic,30,Persona Física - Estrangera,Superfície_m2,14768
2019,1,Ciutat Vella,2,el Gòtic,30,Societats anònimes,Superfície_m2,2656
2019,1,Ciutat Vella,2,el Gòtic,30,Societats responsabilitat limitada,Superfície_m2,21592
2019,1,Ciutat Vella,2,el Gòtic,30,Societats col·lectives,Superfície_m2,67
2019,1,Ciutat Vella,2,el Gòtic,30,Comunitats de béns,Superfície_m2,258
2019,1,Ciutat Vella,2,el Gòtic,30,Associacions,Superfície_m2,1805
2019,1,Ciutat Vella,2,el Gòtic,30,Entitats estrangeres,Superfície_m2,663
2019,1,Ciutat Vella,2,el Gòtic,30,Corporacions locals,Superfície_m2,4639
2019,1,Ciutat Vella,2,el Gòtic,30,Organismes públics,Superfície_m2,3444
2019,1,Ciutat Vella,2,el Gòtic,30,Congregacions i institucions religioses,Superfície_m2,2856
2019,1,Ciutat Vella,2,el Gòtic,30,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,2187
2019,1,Ciutat Vella,2,el Gòtic,30,Unions temporales d'empreses,Superfície_m2,113
2019,1,Ciutat Vella,2,el Gòtic,30,No consta,Superfície_m2,1016
2019,1,Ciutat Vella,2,el Gòtic,31,Persona Física - Espanyola,Superfície_m2,46043
2019,1,Ciutat Vella,2,el Gòtic,31,Persona Física - Estrangera,Superfície_m2,10803
2019,1,Ciutat Vella,2,el Gòtic,31,Societats anònimes,Superfície_m2,2470
2019,1,Ciutat Vella,2,el Gòtic,31,Societats responsabilitat limitada,Superfície_m2,27633
