"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_propietari","Nombre"
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona física. Nacionalitat  espanyola",2908
2015,7,"Horta-Guinardó",42,"la Clota","Persona física. Nacionalitat  espanyola",299
2015,7,"Horta-Guinardó",43,"Horta","Persona física. Nacionalitat  espanyola",12345
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona física. Nacionalitat  espanyola",11133
2015,8,"Nou Barris",45,"Porta","Persona física. Nacionalitat  espanyola",9899
2015,8,"Nou Barris",46,"el Turó de la Peira","Persona física. Nacionalitat  espanyola",5406
2015,8,"Nou Barris",47,"Can Peguera","Persona física. Nacionalitat  espanyola",212
2015,8,"Nou Barris",48,"la Guineueta","Persona física. Nacionalitat  espanyola",5846
2015,8,"Nou Barris",49,"Canyelles","Persona física. Nacionalitat  espanyola",2719
2015,8,"Nou Barris",50,"les Roquetes","Persona física. Nacionalitat  espanyola",6253
2015,8,"Nou Barris",51,"Verdun","Persona física. Nacionalitat  espanyola",5347
2015,8,"Nou Barris",52,"la Prosperitat","Persona física. Nacionalitat  espanyola",11335
2015,8,"Nou Barris",53,"la Trinitat Nova","Persona física. Nacionalitat  espanyola",2879
2015,8,"Nou Barris",54,"Torre Baró","Persona física. Nacionalitat  espanyola",1090
2015,8,"Nou Barris",55,"Ciutat Meridiana","Persona física. Nacionalitat  espanyola",3201
2015,8,"Nou Barris",56,"Vallbona","Persona física. Nacionalitat  espanyola",581
2015,9,"Sant Andreu",57,"la Trinitat Vella","Persona física. Nacionalitat  espanyola",3537
2015,9,"Sant Andreu",58,"Baró de Viver","Persona física. Nacionalitat  espanyola",838
2015,9,"Sant Andreu",59,"el Bon Pastor","Persona física. Nacionalitat  espanyola",4249
2015,9,"Sant Andreu",60,"Sant Andreu","Persona física. Nacionalitat  espanyola",25569
2015,9,"Sant Andreu",61,"la Sagrera","Persona física. Nacionalitat  espanyola",10624
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Persona física. Nacionalitat  espanyola",6232
2015,9,"Sant Andreu",63,"Navas","Persona física. Nacionalitat  espanyola",9006
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona física. Nacionalitat  espanyola",16849
2015,10,"Sant Martí",65,"el Clot","Persona física. Nacionalitat  espanyola",10595
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona física. Nacionalitat  espanyola",5847
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona física. Nacionalitat  espanyola",3896
2015,10,"Sant Martí",68,"el Poblenou","Persona física. Nacionalitat  espanyola",13444
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona física. Nacionalitat  espanyola",4808
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Persona física. Nacionalitat  espanyola",8208
2015,10,"Sant Martí",71,"Provençals del Poblenou","Persona física. Nacionalitat  espanyola",7844
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Persona física. Nacionalitat  espanyola",10858
2015,10,"Sant Martí",73,"la Verneda i la Pau","Persona física. Nacionalitat  espanyola",11738
2015,1,"Ciutat Vella",1,"el Raval","Persona física. Nacionalitat  estrangera",1608
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Persona física. Nacionalitat  estrangera",711
2015,1,"Ciutat Vella",3,"la Barceloneta","Persona física. Nacionalitat  estrangera",558
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Persona física. Nacionalitat  estrangera",1027
2015,2,"Eixample",5,"el Fort Pienc","Persona física. Nacionalitat  estrangera",373
2015,2,"Eixample",6,"la Sagrada Família","Persona física. Nacionalitat  estrangera",510
2015,2,"Eixample",7,"la Dreta de l'Eixample","Persona física. Nacionalitat  estrangera",785
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona física. Nacionalitat  estrangera",603
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona física. Nacionalitat  estrangera",560
2015,2,"Eixample",10,"Sant Antoni","Persona física. Nacionalitat  estrangera",482
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Persona física. Nacionalitat  estrangera",1014
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona física. Nacionalitat  estrangera",6
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Persona física. Nacionalitat  estrangera",290
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona física. Nacionalitat  estrangera",106
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Persona física. Nacionalitat  estrangera",187
2015,3,"Sants-Montjuïc",16,"la Bordeta","Persona física. Nacionalitat  estrangera",97
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Persona física. Nacionalitat  estrangera",177
2015,3,"Sants-Montjuïc",18,"Sants","Persona física. Nacionalitat  estrangera",307
2015,4,"Les Corts",19,"les Corts","Persona física. Nacionalitat  estrangera",303
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona física. Nacionalitat  estrangera",96
2015,4,"Les Corts",21,"Pedralbes","Persona física. Nacionalitat  estrangera",229
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona física. Nacionalitat  estrangera",164
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona física. Nacionalitat  estrangera",282
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona física. Nacionalitat  estrangera",168
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona física. Nacionalitat  estrangera",243
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona física. Nacionalitat  estrangera",471
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona física. Nacionalitat  estrangera",299
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Persona física. Nacionalitat  estrangera",168
2015,6,"Gràcia",29,"el Coll","Persona física. Nacionalitat  estrangera",91
2015,6,"Gràcia",30,"la Salut","Persona física. Nacionalitat  estrangera",138
2015,6,"Gràcia",31,"la Vila de Gràcia","Persona física. Nacionalitat  estrangera",768
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona física. Nacionalitat  estrangera",271
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona física. Nacionalitat  estrangera",151
2015,7,"Horta-Guinardó",34,"Can Baró","Persona física. Nacionalitat  estrangera",93
2015,7,"Horta-Guinardó",35,"el Guinardó","Persona física. Nacionalitat  estrangera",221
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona física. Nacionalitat  estrangera",36
2015,7,"Horta-Guinardó",37,"el Carmel","Persona física. Nacionalitat  estrangera",188
2015,7,"Horta-Guinardó",38,"la Teixonera","Persona física. Nacionalitat  estrangera",79
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona física. Nacionalitat  estrangera",32
2015,7,"Horta-Guinardó",40,"Montbau","Persona física. Nacionalitat  estrangera",33
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona física. Nacionalitat  estrangera",19
2015,7,"Horta-Guinardó",42,"la Clota","Persona física. Nacionalitat  estrangera",1
2015,7,"Horta-Guinardó",43,"Horta","Persona física. Nacionalitat  estrangera",85
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona física. Nacionalitat  estrangera",113
2015,8,"Nou Barris",45,"Porta","Persona física. Nacionalitat  estrangera",90
2015,8,"Nou Barris",46,"el Turó de la Peira","Persona física. Nacionalitat  estrangera",135
2015,8,"Nou Barris",47,"Can Peguera","Persona física. Nacionalitat  estrangera",1
2015,8,"Nou Barris",48,"la Guineueta","Persona física. Nacionalitat  estrangera",24
2015,8,"Nou Barris",49,"Canyelles","Persona física. Nacionalitat  estrangera",14
2015,8,"Nou Barris",50,"les Roquetes","Persona física. Nacionalitat  estrangera",163
2015,8,"Nou Barris",51,"Verdun","Persona física. Nacionalitat  estrangera",90
2015,8,"Nou Barris",52,"la Prosperitat","Persona física. Nacionalitat  estrangera",136
2015,8,"Nou Barris",53,"la Trinitat Nova","Persona física. Nacionalitat  estrangera",93
2015,8,"Nou Barris",54,"Torre Baró","Persona física. Nacionalitat  estrangera",14
2015,8,"Nou Barris",55,"Ciutat Meridiana","Persona física. Nacionalitat  estrangera",189
2015,8,"Nou Barris",56,"Vallbona","Persona física. Nacionalitat  estrangera",12
2015,9,"Sant Andreu",57,"la Trinitat Vella","Persona física. Nacionalitat  estrangera",188
2015,9,"Sant Andreu",58,"Baró de Viver","Persona física. Nacionalitat  estrangera",11
2015,9,"Sant Andreu",59,"el Bon Pastor","Persona física. Nacionalitat  estrangera",113
2015,9,"Sant Andreu",60,"Sant Andreu","Persona física. Nacionalitat  estrangera",188
2015,9,"Sant Andreu",61,"la Sagrera","Persona física. Nacionalitat  estrangera",124
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Persona física. Nacionalitat  estrangera",61
2015,9,"Sant Andreu",63,"Navas","Persona física. Nacionalitat  estrangera",117
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona física. Nacionalitat  estrangera",311
2015,10,"Sant Martí",65,"el Clot","Persona física. Nacionalitat  estrangera",178
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona física. Nacionalitat  estrangera",213
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona física. Nacionalitat  estrangera",169
2015,10,"Sant Martí",68,"el Poblenou","Persona física. Nacionalitat  estrangera",649
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona física. Nacionalitat  estrangera",437
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Persona física. Nacionalitat  estrangera",452
2015,10,"Sant Martí",71,"Provençals del Poblenou","Persona física. Nacionalitat  estrangera",167
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Persona física. Nacionalitat  estrangera",135
2015,10,"Sant Martí",73,"la Verneda i la Pau","Persona física. Nacionalitat  estrangera",166
2015,1,"Ciutat Vella",1,"el Raval","Persona jurídica",6159
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Persona jurídica",3185
2015,1,"Ciutat Vella",3,"la Barceloneta","Persona jurídica",1637
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Persona jurídica",3811
2015,2,"Eixample",5,"el Fort Pienc","Persona jurídica",2937
2015,2,"Eixample",6,"la Sagrada Família","Persona jurídica",3502
2015,2,"Eixample",7,"la Dreta de l'Eixample","Persona jurídica",7111
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona jurídica",4773
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona jurídica",3724
2015,2,"Eixample",10,"Sant Antoni","Persona jurídica",2879
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Persona jurídica",2364
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona jurídica",318
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Persona jurídica",1380
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona jurídica",419
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Persona jurídica",1041
2015,3,"Sants-Montjuïc",16,"la Bordeta","Persona jurídica",523
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Persona jurídica",890
2015,3,"Sants-Montjuïc",18,"Sants","Persona jurídica",2293
2015,4,"Les Corts",19,"les Corts","Persona jurídica",2421
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona jurídica",1128
2015,4,"Les Corts",21,"Pedralbes","Persona jurídica",1244
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona jurídica",376
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona jurídica",1816
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona jurídica",1292
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona jurídica",2688
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona jurídica",4973
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona jurídica",2629
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Persona jurídica",1185
2015,6,"Gràcia",29,"el Coll","Persona jurídica",387
2015,6,"Gràcia",30,"la Salut","Persona jurídica",708
2015,6,"Gràcia",31,"la Vila de Gràcia","Persona jurídica",4444
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona jurídica",1932
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona jurídica",1153
2015,7,"Horta-Guinardó",34,"Can Baró","Persona jurídica",286
2015,7,"Horta-Guinardó",35,"el Guinardó","Persona jurídica",1685
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona jurídica",243
2015,7,"Horta-Guinardó",37,"el Carmel","Persona jurídica",937
2015,7,"Horta-Guinardó",38,"la Teixonera","Persona jurídica",378
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona jurídica",595
2015,7,"Horta-Guinardó",40,"Montbau","Persona jurídica",64
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona jurídica",805
2015,7,"Horta-Guinardó",42,"la Clota","Persona jurídica",107
2015,7,"Horta-Guinardó",43,"Horta","Persona jurídica",842
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona jurídica",600
2015,8,"Nou Barris",45,"Porta","Persona jurídica",1154
2015,8,"Nou Barris",46,"el Turó de la Peira","Persona jurídica",1319
2015,8,"Nou Barris",47,"Can Peguera","Persona jurídica",838
2015,8,"Nou Barris",48,"la Guineueta","Persona jurídica",783
2015,8,"Nou Barris",49,"Canyelles","Persona jurídica",64
2015,8,"Nou Barris",50,"les Roquetes","Persona jurídica",432
2015,8,"Nou Barris",51,"Verdun","Persona jurídica",415
2015,8,"Nou Barris",52,"la Prosperitat","Persona jurídica",687
2015,8,"Nou Barris",53,"la Trinitat Nova","Persona jurídica",559
2015,8,"Nou Barris",54,"Torre Baró","Persona jurídica",564
2015,8,"Nou Barris",55,"Ciutat Meridiana","Persona jurídica",375
2015,8,"Nou Barris",56,"Vallbona","Persona jurídica",242
2015,9,"Sant Andreu",57,"la Trinitat Vella","Persona jurídica",495
2015,9,"Sant Andreu",58,"Baró de Viver","Persona jurídica",256
2015,9,"Sant Andreu",59,"el Bon Pastor","Persona jurídica",900
2015,9,"Sant Andreu",60,"Sant Andreu","Persona jurídica",2626
2015,9,"Sant Andreu",61,"la Sagrera","Persona jurídica",2431
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Persona jurídica",544
2015,9,"Sant Andreu",63,"Navas","Persona jurídica",852
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona jurídica",2127
2015,10,"Sant Martí",65,"el Clot","Persona jurídica",1314
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona jurídica",994
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona jurídica",550
2015,10,"Sant Martí",68,"el Poblenou","Persona jurídica",2168
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona jurídica",1004
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Persona jurídica",767
2015,10,"Sant Martí",71,"Provençals del Poblenou","Persona jurídica",983
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Persona jurídica",459
2015,10,"Sant Martí",73,"la Verneda i la Pau","Persona jurídica",519
2015,1,"Ciutat Vella",1,"el Raval","No procedeix",741
2015,1,"Ciutat Vella",2,"el Barri Gòtic","No procedeix",293
2015,1,"Ciutat Vella",3,"la Barceloneta","No procedeix",204
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","No procedeix",323
2015,2,"Eixample",5,"el Fort Pienc","No procedeix",546
2015,2,"Eixample",6,"la Sagrada Família","No procedeix",985
2015,2,"Eixample",7,"la Dreta de l'Eixample","No procedeix",887
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","No procedeix",823
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","No procedeix",994
2015,2,"Eixample",10,"Sant Antoni","No procedeix",783
2015,3,"Sants-Montjuïc",11,"el Poble Sec","No procedeix",535
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","No procedeix",22
2015,3,"Sants-Montjuïc",13,"la Marina de Port","No procedeix",234
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","No procedeix",134
2015,3,"Sants-Montjuïc",15,"Hostafrancs","No procedeix",271
2015,3,"Sants-Montjuïc",16,"la Bordeta","No procedeix",288
2015,3,"Sants-Montjuïc",17,"Sants - Badal","No procedeix",341
2015,3,"Sants-Montjuïc",18,"Sants","No procedeix",676
2015,4,"Les Corts",19,"les Corts","No procedeix",736
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","No procedeix",355
2015,4,"Les Corts",21,"Pedralbes","No procedeix",197
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","No procedeix",70
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","No procedeix",389
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","No procedeix",176
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","No procedeix",379
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","No procedeix",797
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","No procedeix",607
2015,6,"Gràcia",28,"Vallcarca i els Penitents","No procedeix",234
2015,6,"Gràcia",29,"el Coll","No procedeix",105
2015,6,"Gràcia",30,"la Salut","No procedeix",172
2015,6,"Gràcia",31,"la Vila de Gràcia","No procedeix",1577
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","No procedeix",634
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","No procedeix",330
2015,7,"Horta-Guinardó",34,"Can Baró","No procedeix",172
2015,7,"Horta-Guinardó",35,"el Guinardó","No procedeix",637
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","No procedeix",162
2015,7,"Horta-Guinardó",37,"el Carmel","No procedeix",577
2015,7,"Horta-Guinardó",38,"la Teixonera","No procedeix",143
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","No procedeix",70
2015,7,"Horta-Guinardó",40,"Montbau","No procedeix",30
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","No procedeix",76
2015,7,"Horta-Guinardó",42,"la Clota","No procedeix",15
2015,7,"Horta-Guinardó",43,"Horta","No procedeix",348
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","No procedeix",373
2015,8,"Nou Barris",45,"Porta","No procedeix",341
2015,8,"Nou Barris",46,"el Turó de la Peira","No procedeix",109
2015,8,"Nou Barris",47,"Can Peguera","No procedeix",0
2015,8,"Nou Barris",48,"la Guineueta","No procedeix",149
2015,8,"Nou Barris",49,"Canyelles","No procedeix",124
2015,8,"Nou Barris",50,"les Roquetes","No procedeix",196
2015,8,"Nou Barris",51,"Verdun","No procedeix",132
2015,8,"Nou Barris",52,"la Prosperitat","No procedeix",397
2015,8,"Nou Barris",53,"la Trinitat Nova","No procedeix",23
2015,8,"Nou Barris",54,"Torre Baró","No procedeix",102
2015,8,"Nou Barris",55,"Ciutat Meridiana","No procedeix",101
2015,8,"Nou Barris",56,"Vallbona","No procedeix",15
2015,9,"Sant Andreu",57,"la Trinitat Vella","No procedeix",119
2015,9,"Sant Andreu",58,"Baró de Viver","No procedeix",7
2015,9,"Sant Andreu",59,"el Bon Pastor","No procedeix",96
2015,9,"Sant Andreu",60,"Sant Andreu","No procedeix",576
2015,9,"Sant Andreu",61,"la Sagrera","No procedeix",310
2015,9,"Sant Andreu",62,"el Congrés i els Indians","No procedeix",169
2015,9,"Sant Andreu",63,"Navas","No procedeix",295
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","No procedeix",714
2015,10,"Sant Martí",65,"el Clot","No procedeix",351
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","No procedeix",198
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","No procedeix",38
2015,10,"Sant Martí",68,"el Poblenou","No procedeix",394
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","No procedeix",55
2015,10,"Sant Martí",70,"el Besòs i el Maresme","No procedeix",186
2015,10,"Sant Martí",71,"Provençals del Poblenou","No procedeix",179
2015,10,"Sant Martí",72,"Sant Martí de Provençals","No procedeix",263
2015,10,"Sant Martí",73,"la Verneda i la Pau","No procedeix",353
