"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_propietari","Nombre"
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona física. Nacionalitat  espanyola",11149
2014,8,"Nou Barris",45,"Porta","Persona física. Nacionalitat  espanyola",9928
2014,8,"Nou Barris",46,"el Turó de la Peira","Persona física. Nacionalitat  espanyola",5407
2014,8,"Nou Barris",47,"Can Peguera","Persona física. Nacionalitat  espanyola",211
2014,8,"Nou Barris",48,"la Guineueta","Persona física. Nacionalitat  espanyola",5838
2014,8,"Nou Barris",49,"Canyelles","Persona física. Nacionalitat  espanyola",2709
2014,8,"Nou Barris",50,"les Roquetes","Persona física. Nacionalitat  espanyola",6277
2014,8,"Nou Barris",51,"Verdun","Persona física. Nacionalitat  espanyola",5328
2014,8,"Nou Barris",52,"la Prosperitat","Persona física. Nacionalitat  espanyola",11302
2014,8,"Nou Barris",53,"la Trinitat Nova","Persona física. Nacionalitat  espanyola",2922
2014,8,"Nou Barris",54,"Torre Baró","Persona física. Nacionalitat  espanyola",1082
2014,8,"Nou Barris",55,"Ciutat Meridiana","Persona física. Nacionalitat  espanyola",3204
2014,8,"Nou Barris",56,"Vallbona","Persona física. Nacionalitat  espanyola",575
2014,9,"Sant Andreu",57,"la Trinitat Vella","Persona física. Nacionalitat  espanyola",3521
2014,9,"Sant Andreu",58,"Baró de Viver","Persona física. Nacionalitat  espanyola",847
2014,9,"Sant Andreu",59,"el Bon Pastor","Persona física. Nacionalitat  espanyola",4252
2014,9,"Sant Andreu",60,"Sant Andreu","Persona física. Nacionalitat  espanyola",25506
2014,9,"Sant Andreu",61,"la Sagrera","Persona física. Nacionalitat  espanyola",10624
2014,9,"Sant Andreu",62,"el Congrés i els Indians","Persona física. Nacionalitat  espanyola",6192
2014,9,"Sant Andreu",63,"Navas","Persona física. Nacionalitat  espanyola",8993
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona física. Nacionalitat  espanyola",16921
2014,10,"Sant Martí",65,"el Clot","Persona física. Nacionalitat  espanyola",10651
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona física. Nacionalitat  espanyola",5827
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona física. Nacionalitat  espanyola",3900
2014,10,"Sant Martí",68,"el Poblenou","Persona física. Nacionalitat  espanyola",13332
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona física. Nacionalitat  espanyola",4838
2014,10,"Sant Martí",70,"el Besòs i el Maresme","Persona física. Nacionalitat  espanyola",8223
2014,10,"Sant Martí",71,"Provençals del Poblenou","Persona física. Nacionalitat  espanyola",7835
2014,10,"Sant Martí",72,"Sant Martí de Provençals","Persona física. Nacionalitat  espanyola",10849
2014,10,"Sant Martí",73,"la Verneda i la Pau","Persona física. Nacionalitat  espanyola",11729
2014,1,"Ciutat Vella",1,"el Raval","Persona física. Nacionalitat  estrangera",1533
2014,1,"Ciutat Vella",2,"el Barri Gòtic","Persona física. Nacionalitat  estrangera",600
2014,1,"Ciutat Vella",3,"la Barceloneta","Persona física. Nacionalitat  estrangera",443
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Persona física. Nacionalitat  estrangera",881
2014,2,"Eixample",5,"el Fort Pienc","Persona física. Nacionalitat  estrangera",290
2014,2,"Eixample",6,"la Sagrada Família","Persona física. Nacionalitat  estrangera",431
2014,2,"Eixample",7,"la Dreta de l'Eixample","Persona física. Nacionalitat  estrangera",609
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona física. Nacionalitat  estrangera",520
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona física. Nacionalitat  estrangera",464
2014,2,"Eixample",10,"Sant Antoni","Persona física. Nacionalitat  estrangera",370
2014,3,"Sants-Montjuïc",11,"el Poble Sec","Persona física. Nacionalitat  estrangera",887
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona física. Nacionalitat  estrangera",7
2014,3,"Sants-Montjuïc",13,"la Marina de Port","Persona física. Nacionalitat  estrangera",275
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona física. Nacionalitat  estrangera",96
2014,3,"Sants-Montjuïc",15,"Hostafrancs","Persona física. Nacionalitat  estrangera",160
2014,3,"Sants-Montjuïc",16,"la Bordeta","Persona física. Nacionalitat  estrangera",89
2014,3,"Sants-Montjuïc",17,"Sants - Badal","Persona física. Nacionalitat  estrangera",162
2014,3,"Sants-Montjuïc",18,"Sants","Persona física. Nacionalitat  estrangera",274
2014,4,"Les Corts",19,"les Corts","Persona física. Nacionalitat  estrangera",270
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona física. Nacionalitat  estrangera",92
2014,4,"Les Corts",21,"Pedralbes","Persona física. Nacionalitat  estrangera",181
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona física. Nacionalitat  estrangera",151
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona física. Nacionalitat  estrangera",253
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona física. Nacionalitat  estrangera",159
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona física. Nacionalitat  estrangera",213
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona física. Nacionalitat  estrangera",412
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona física. Nacionalitat  estrangera",265
2014,6,"Gràcia",28,"Vallcarca i els Penitents","Persona física. Nacionalitat  estrangera",141
2014,6,"Gràcia",29,"el Coll","Persona física. Nacionalitat  estrangera",79
2014,6,"Gràcia",30,"la Salut","Persona física. Nacionalitat  estrangera",116
2014,6,"Gràcia",31,"la Vila de Gràcia","Persona física. Nacionalitat  estrangera",636
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona física. Nacionalitat  estrangera",232
2014,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona física. Nacionalitat  estrangera",131
2014,7,"Horta-Guinardó",34,"Can Baró","Persona física. Nacionalitat  estrangera",80
2014,7,"Horta-Guinardó",35,"el Guinardó","Persona física. Nacionalitat  estrangera",188
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona física. Nacionalitat  estrangera",32
2014,7,"Horta-Guinardó",37,"el Carmel","Persona física. Nacionalitat  estrangera",198
2014,7,"Horta-Guinardó",38,"la Teixonera","Persona física. Nacionalitat  estrangera",102
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona física. Nacionalitat  estrangera",27
2014,7,"Horta-Guinardó",40,"Montbau","Persona física. Nacionalitat  estrangera",26
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona física. Nacionalitat  estrangera",18
2014,7,"Horta-Guinardó",42,"la Clota","Persona física. Nacionalitat  estrangera",1
2014,7,"Horta-Guinardó",43,"Horta","Persona física. Nacionalitat  estrangera",73
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona física. Nacionalitat  estrangera",103
2014,8,"Nou Barris",45,"Porta","Persona física. Nacionalitat  estrangera",94
2014,8,"Nou Barris",46,"el Turó de la Peira","Persona física. Nacionalitat  estrangera",153
2014,8,"Nou Barris",47,"Can Peguera","Persona física. Nacionalitat  estrangera",2
2014,8,"Nou Barris",48,"la Guineueta","Persona física. Nacionalitat  estrangera",28
2014,8,"Nou Barris",49,"Canyelles","Persona física. Nacionalitat  estrangera",16
2014,8,"Nou Barris",50,"les Roquetes","Persona física. Nacionalitat  estrangera",194
2014,8,"Nou Barris",51,"Verdun","Persona física. Nacionalitat  estrangera",105
2014,8,"Nou Barris",52,"la Prosperitat","Persona física. Nacionalitat  estrangera",153
2014,8,"Nou Barris",53,"la Trinitat Nova","Persona física. Nacionalitat  estrangera",102
2014,8,"Nou Barris",54,"Torre Baró","Persona física. Nacionalitat  estrangera",16
2014,8,"Nou Barris",55,"Ciutat Meridiana","Persona física. Nacionalitat  estrangera",235
2014,8,"Nou Barris",56,"Vallbona","Persona física. Nacionalitat  estrangera",12
2014,9,"Sant Andreu",57,"la Trinitat Vella","Persona física. Nacionalitat  estrangera",233
2014,9,"Sant Andreu",58,"Baró de Viver","Persona física. Nacionalitat  estrangera",12
2014,9,"Sant Andreu",59,"el Bon Pastor","Persona física. Nacionalitat  estrangera",113
2014,9,"Sant Andreu",60,"Sant Andreu","Persona física. Nacionalitat  estrangera",165
2014,9,"Sant Andreu",61,"la Sagrera","Persona física. Nacionalitat  estrangera",102
2014,9,"Sant Andreu",62,"el Congrés i els Indians","Persona física. Nacionalitat  estrangera",54
2014,9,"Sant Andreu",63,"Navas","Persona física. Nacionalitat  estrangera",105
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona física. Nacionalitat  estrangera",261
2014,10,"Sant Martí",65,"el Clot","Persona física. Nacionalitat  estrangera",152
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona física. Nacionalitat  estrangera",163
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona física. Nacionalitat  estrangera",145
2014,10,"Sant Martí",68,"el Poblenou","Persona física. Nacionalitat  estrangera",522
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona física. Nacionalitat  estrangera",355
2014,10,"Sant Martí",70,"el Besòs i el Maresme","Persona física. Nacionalitat  estrangera",487
2014,10,"Sant Martí",71,"Provençals del Poblenou","Persona física. Nacionalitat  estrangera",143
2014,10,"Sant Martí",72,"Sant Martí de Provençals","Persona física. Nacionalitat  estrangera",123
2014,10,"Sant Martí",73,"la Verneda i la Pau","Persona física. Nacionalitat  estrangera",172
2014,1,"Ciutat Vella",1,"el Raval","Persona jurídica",5980
2014,1,"Ciutat Vella",2,"el Barri Gòtic","Persona jurídica",3074
2014,1,"Ciutat Vella",3,"la Barceloneta","Persona jurídica",1545
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Persona jurídica",3846
2014,2,"Eixample",5,"el Fort Pienc","Persona jurídica",2797
2014,2,"Eixample",6,"la Sagrada Família","Persona jurídica",3316
2014,2,"Eixample",7,"la Dreta de l'Eixample","Persona jurídica",6802
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona jurídica",4370
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona jurídica",3588
2014,2,"Eixample",10,"Sant Antoni","Persona jurídica",2733
2014,3,"Sants-Montjuïc",11,"el Poble Sec","Persona jurídica",2156
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona jurídica",272
2014,3,"Sants-Montjuïc",13,"la Marina de Port","Persona jurídica",1338
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona jurídica",400
2014,3,"Sants-Montjuïc",15,"Hostafrancs","Persona jurídica",1018
2014,3,"Sants-Montjuïc",16,"la Bordeta","Persona jurídica",492
2014,3,"Sants-Montjuïc",17,"Sants - Badal","Persona jurídica",820
2014,3,"Sants-Montjuïc",18,"Sants","Persona jurídica",2151
2014,4,"Les Corts",19,"les Corts","Persona jurídica",2429
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona jurídica",1084
2014,4,"Les Corts",21,"Pedralbes","Persona jurídica",1302
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona jurídica",373
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona jurídica",1797
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona jurídica",1285
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona jurídica",2654
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona jurídica",4762
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona jurídica",2585
2014,6,"Gràcia",28,"Vallcarca i els Penitents","Persona jurídica",1182
2014,6,"Gràcia",29,"el Coll","Persona jurídica",360
2014,6,"Gràcia",30,"la Salut","Persona jurídica",691
2014,6,"Gràcia",31,"la Vila de Gràcia","Persona jurídica",4275
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona jurídica",1854
2014,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona jurídica",1095
2014,7,"Horta-Guinardó",34,"Can Baró","Persona jurídica",273
2014,7,"Horta-Guinardó",35,"el Guinardó","Persona jurídica",1595
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona jurídica",249
2014,7,"Horta-Guinardó",37,"el Carmel","Persona jurídica",886
2014,7,"Horta-Guinardó",38,"la Teixonera","Persona jurídica",345
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona jurídica",590
2014,7,"Horta-Guinardó",40,"Montbau","Persona jurídica",58
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona jurídica",807
2014,7,"Horta-Guinardó",42,"la Clota","Persona jurídica",101
2014,7,"Horta-Guinardó",43,"Horta","Persona jurídica",771
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona jurídica",562
2014,8,"Nou Barris",45,"Porta","Persona jurídica",1089
2014,8,"Nou Barris",46,"el Turó de la Peira","Persona jurídica",1288
2014,8,"Nou Barris",47,"Can Peguera","Persona jurídica",838
2014,8,"Nou Barris",48,"la Guineueta","Persona jurídica",773
2014,8,"Nou Barris",49,"Canyelles","Persona jurídica",64
2014,8,"Nou Barris",50,"les Roquetes","Persona jurídica",358
2014,8,"Nou Barris",51,"Verdun","Persona jurídica",402
2014,8,"Nou Barris",52,"la Prosperitat","Persona jurídica",668
2014,8,"Nou Barris",53,"la Trinitat Nova","Persona jurídica",560
2014,8,"Nou Barris",54,"Torre Baró","Persona jurídica",519
2014,8,"Nou Barris",55,"Ciutat Meridiana","Persona jurídica",331
2014,8,"Nou Barris",56,"Vallbona","Persona jurídica",242
2014,9,"Sant Andreu",57,"la Trinitat Vella","Persona jurídica",460
2014,9,"Sant Andreu",58,"Baró de Viver","Persona jurídica",246
2014,9,"Sant Andreu",59,"el Bon Pastor","Persona jurídica",886
2014,9,"Sant Andreu",60,"Sant Andreu","Persona jurídica",2647
2014,9,"Sant Andreu",61,"la Sagrera","Persona jurídica",2430
2014,9,"Sant Andreu",62,"el Congrés i els Indians","Persona jurídica",546
2014,9,"Sant Andreu",63,"Navas","Persona jurídica",645
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona jurídica",2048
2014,10,"Sant Martí",65,"el Clot","Persona jurídica",1243
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona jurídica",1039
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona jurídica",604
2014,10,"Sant Martí",68,"el Poblenou","Persona jurídica",2239
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona jurídica",1050
2014,10,"Sant Martí",70,"el Besòs i el Maresme","Persona jurídica",652
2014,10,"Sant Martí",71,"Provençals del Poblenou","Persona jurídica",936
2014,10,"Sant Martí",72,"Sant Martí de Provençals","Persona jurídica",449
2014,10,"Sant Martí",73,"la Verneda i la Pau","Persona jurídica",500
2014,1,"Ciutat Vella",1,"el Raval","No procedeix",803
2014,1,"Ciutat Vella",2,"el Barri Gòtic","No procedeix",335
2014,1,"Ciutat Vella",3,"la Barceloneta","No procedeix",305
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","No procedeix",384
2014,2,"Eixample",5,"el Fort Pienc","No procedeix",602
2014,2,"Eixample",6,"la Sagrada Família","No procedeix",1127
2014,2,"Eixample",7,"la Dreta de l'Eixample","No procedeix",1116
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","No procedeix",927
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample","No procedeix",1091
2014,2,"Eixample",10,"Sant Antoni","No procedeix",896
2014,3,"Sants-Montjuïc",11,"el Poble Sec","No procedeix",614
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","No procedeix",23
2014,3,"Sants-Montjuïc",13,"la Marina de Port","No procedeix",256
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla","No procedeix",159
2014,3,"Sants-Montjuïc",15,"Hostafrancs","No procedeix",278
2014,3,"Sants-Montjuïc",16,"la Bordeta","No procedeix",316
2014,3,"Sants-Montjuïc",17,"Sants - Badal","No procedeix",384
2014,3,"Sants-Montjuïc",18,"Sants","No procedeix",732
2014,4,"Les Corts",19,"les Corts","No procedeix",826
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon","No procedeix",393
2014,4,"Les Corts",21,"Pedralbes","No procedeix",212
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","No procedeix",82
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià","No procedeix",418
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","No procedeix",191
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","No procedeix",412
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","No procedeix",866
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","No procedeix",653
2014,6,"Gràcia",28,"Vallcarca i els Penitents","No procedeix",283
2014,6,"Gràcia",29,"el Coll","No procedeix",117
2014,6,"Gràcia",30,"la Salut","No procedeix",211
2014,6,"Gràcia",31,"la Vila de Gràcia","No procedeix",1735
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","No procedeix",748
2014,7,"Horta-Guinardó",33,"el Baix Guinardó","No procedeix",359
2014,7,"Horta-Guinardó",34,"Can Baró","No procedeix",180
2014,7,"Horta-Guinardó",35,"el Guinardó","No procedeix",706
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues","No procedeix",167
2014,7,"Horta-Guinardó",37,"el Carmel","No procedeix",613
2014,7,"Horta-Guinardó",38,"la Teixonera","No procedeix",149
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","No procedeix",84
2014,7,"Horta-Guinardó",40,"Montbau","No procedeix",32
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron","No procedeix",79
2014,7,"Horta-Guinardó",42,"la Clota","No procedeix",15
2014,7,"Horta-Guinardó",43,"Horta","No procedeix",389
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","No procedeix",401
2014,8,"Nou Barris",45,"Porta","No procedeix",372
2014,8,"Nou Barris",46,"el Turó de la Peira","No procedeix",116
2014,8,"Nou Barris",47,"Can Peguera","No procedeix",0
2014,8,"Nou Barris",48,"la Guineueta","No procedeix",163
2014,8,"Nou Barris",49,"Canyelles","No procedeix",132
2014,8,"Nou Barris",50,"les Roquetes","No procedeix",207
2014,8,"Nou Barris",51,"Verdun","No procedeix",148
2014,8,"Nou Barris",52,"la Prosperitat","No procedeix",431
2014,8,"Nou Barris",53,"la Trinitat Nova","No procedeix",28
2014,8,"Nou Barris",54,"Torre Baró","No procedeix",121
2014,8,"Nou Barris",55,"Ciutat Meridiana","No procedeix",108
2014,8,"Nou Barris",56,"Vallbona","No procedeix",24
2014,9,"Sant Andreu",57,"la Trinitat Vella","No procedeix",120
2014,9,"Sant Andreu",58,"Baró de Viver","No procedeix",7
2014,9,"Sant Andreu",59,"el Bon Pastor","No procedeix",100
2014,9,"Sant Andreu",60,"Sant Andreu","No procedeix",620
2014,9,"Sant Andreu",61,"la Sagrera","No procedeix",337
2014,9,"Sant Andreu",62,"el Congrés i els Indians","No procedeix",205
2014,9,"Sant Andreu",63,"Navas","No procedeix",315
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","No procedeix",788
2014,10,"Sant Martí",65,"el Clot","No procedeix",375
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","No procedeix",221
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","No procedeix",43
2014,10,"Sant Martí",68,"el Poblenou","No procedeix",443
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","No procedeix",61
2014,10,"Sant Martí",70,"el Besòs i el Maresme","No procedeix",199
2014,10,"Sant Martí",71,"Provençals del Poblenou","No procedeix",195
2014,10,"Sant Martí",72,"Sant Martí de Provençals","No procedeix",294
2014,10,"Sant Martí",73,"la Verneda i la Pau","No procedeix",389
