"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_propietari","Nombre"
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona física. Nacionalitat  estrangera",706
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona física. Nacionalitat  estrangera",671
2017,2,"Eixample",10,"Sant Antoni","Persona física. Nacionalitat  estrangera",587
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Persona física. Nacionalitat  estrangera",1190
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona física. Nacionalitat  estrangera",9
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Persona física. Nacionalitat  estrangera",355
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona física. Nacionalitat  estrangera",129
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Persona física. Nacionalitat  estrangera",221
2017,3,"Sants-Montjuïc",16,"la Bordeta","Persona física. Nacionalitat  estrangera",131
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Persona física. Nacionalitat  estrangera",223
2017,3,"Sants-Montjuïc",18,"Sants","Persona física. Nacionalitat  estrangera",382
2017,4,"Les Corts",19,"les Corts","Persona física. Nacionalitat  estrangera",343
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona física. Nacionalitat  estrangera",135
2017,4,"Les Corts",21,"Pedralbes","Persona física. Nacionalitat  estrangera",291
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona física. Nacionalitat  estrangera",187
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona física. Nacionalitat  estrangera",315
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona física. Nacionalitat  estrangera",191
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona física. Nacionalitat  estrangera",258
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona física. Nacionalitat  estrangera",563
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona física. Nacionalitat  estrangera",337
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Persona física. Nacionalitat  estrangera",197
2017,6,"Gràcia",29,"el Coll","Persona física. Nacionalitat  estrangera",105
2017,6,"Gràcia",30,"la Salut","Persona física. Nacionalitat  estrangera",165
2017,6,"Gràcia",31,"la Vila de Gràcia","Persona física. Nacionalitat  estrangera",900
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona física. Nacionalitat  estrangera",327
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona física. Nacionalitat  estrangera",197
2017,7,"Horta-Guinardó",34,"Can Baró","Persona física. Nacionalitat  estrangera",118
2017,7,"Horta-Guinardó",35,"el Guinardó","Persona física. Nacionalitat  estrangera",257
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona física. Nacionalitat  estrangera",49
2017,7,"Horta-Guinardó",37,"el Carmel","Persona física. Nacionalitat  estrangera",227
2017,7,"Horta-Guinardó",38,"la Teixonera","Persona física. Nacionalitat  estrangera",77
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona física. Nacionalitat  estrangera",38
2017,7,"Horta-Guinardó",40,"Montbau","Persona física. Nacionalitat  estrangera",37
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona física. Nacionalitat  estrangera",22
2017,7,"Horta-Guinardó",42,"la Clota","Persona física. Nacionalitat  estrangera",0
2017,7,"Horta-Guinardó",43,"Horta","Persona física. Nacionalitat  estrangera",94
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona física. Nacionalitat  estrangera",130
2017,8,"Nou Barris",45,"Porta","Persona física. Nacionalitat  estrangera",102
2017,8,"Nou Barris",46,"el Turó de la Peira","Persona física. Nacionalitat  estrangera",135
2017,8,"Nou Barris",47,"Can Peguera","Persona física. Nacionalitat  estrangera",1
2017,8,"Nou Barris",48,"la Guineueta","Persona física. Nacionalitat  estrangera",31
2017,8,"Nou Barris",49,"Canyelles","Persona física. Nacionalitat  estrangera",16
2017,8,"Nou Barris",50,"les Roquetes","Persona física. Nacionalitat  estrangera",172
2017,8,"Nou Barris",51,"Verdun","Persona física. Nacionalitat  estrangera",98
2017,8,"Nou Barris",52,"la Prosperitat","Persona física. Nacionalitat  estrangera",161
2017,8,"Nou Barris",53,"la Trinitat Nova","Persona física. Nacionalitat  estrangera",86
2017,8,"Nou Barris",54,"Torre Baró","Persona física. Nacionalitat  estrangera",14
2017,8,"Nou Barris",55,"Ciutat Meridiana","Persona física. Nacionalitat  estrangera",155
2017,8,"Nou Barris",56,"Vallbona","Persona física. Nacionalitat  estrangera",13
2017,9,"Sant Andreu",57,"la Trinitat Vella","Persona física. Nacionalitat  estrangera",170
2017,9,"Sant Andreu",58,"Baró de Viver","Persona física. Nacionalitat  estrangera",17
2017,9,"Sant Andreu",59,"el Bon Pastor","Persona física. Nacionalitat  estrangera",112
2017,9,"Sant Andreu",60,"Sant Andreu","Persona física. Nacionalitat  estrangera",226
2017,9,"Sant Andreu",61,"la Sagrera","Persona física. Nacionalitat  estrangera",147
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Persona física. Nacionalitat  estrangera",78
2017,9,"Sant Andreu",63,"Navas","Persona física. Nacionalitat  estrangera",158
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona física. Nacionalitat  estrangera",405
2017,10,"Sant Martí",65,"el Clot","Persona física. Nacionalitat  estrangera",224
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona física. Nacionalitat  estrangera",266
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona física. Nacionalitat  estrangera",190
2017,10,"Sant Martí",68,"el Poblenou","Persona física. Nacionalitat  estrangera",810
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona física. Nacionalitat  estrangera",524
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Persona física. Nacionalitat  estrangera",547
2017,10,"Sant Martí",71,"Provençals del Poblenou","Persona física. Nacionalitat  estrangera",208
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Persona física. Nacionalitat  estrangera",222
2017,10,"Sant Martí",73,"la Verneda i la Pau","Persona física. Nacionalitat  estrangera",216
2017,1,"Ciutat Vella",1,"el Raval","Persona jurídica",6560
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Persona jurídica",3397
2017,1,"Ciutat Vella",3,"la Barceloneta","Persona jurídica",1773
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Persona jurídica",4016
2017,2,"Eixample",5,"el Fort Pienc","Persona jurídica",2954
2017,2,"Eixample",6,"la Sagrada Família","Persona jurídica",3672
2017,2,"Eixample",7,"la Dreta de l'Eixample","Persona jurídica",7342
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona jurídica",5010
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona jurídica",3929
2017,2,"Eixample",10,"Sant Antoni","Persona jurídica",2946
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Persona jurídica",2558
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona jurídica",300
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Persona jurídica",1425
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona jurídica",450
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Persona jurídica",1127
2017,3,"Sants-Montjuïc",16,"la Bordeta","Persona jurídica",525
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Persona jurídica",915
2017,3,"Sants-Montjuïc",18,"Sants","Persona jurídica",2397
2017,4,"Les Corts",19,"les Corts","Persona jurídica",2587
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona jurídica",1118
2017,4,"Les Corts",21,"Pedralbes","Persona jurídica",1325
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona jurídica",376
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona jurídica",1821
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona jurídica",1316
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona jurídica",2696
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona jurídica",5042
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona jurídica",2757
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Persona jurídica",1229
2017,6,"Gràcia",29,"el Coll","Persona jurídica",402
2017,6,"Gràcia",30,"la Salut","Persona jurídica",760
2017,6,"Gràcia",31,"la Vila de Gràcia","Persona jurídica",4692
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona jurídica",2261
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona jurídica",1240
2017,7,"Horta-Guinardó",34,"Can Baró","Persona jurídica",303
2017,7,"Horta-Guinardó",35,"el Guinardó","Persona jurídica",1712
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona jurídica",246
2017,7,"Horta-Guinardó",37,"el Carmel","Persona jurídica",1108
2017,7,"Horta-Guinardó",38,"la Teixonera","Persona jurídica",508
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona jurídica",648
2017,7,"Horta-Guinardó",40,"Montbau","Persona jurídica",68
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona jurídica",791
2017,7,"Horta-Guinardó",42,"la Clota","Persona jurídica",93
2017,7,"Horta-Guinardó",43,"Horta","Persona jurídica",899
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona jurídica",652
2017,8,"Nou Barris",45,"Porta","Persona jurídica",1228
2017,8,"Nou Barris",46,"el Turó de la Peira","Persona jurídica",1369
2017,8,"Nou Barris",47,"Can Peguera","Persona jurídica",838
2017,8,"Nou Barris",48,"la Guineueta","Persona jurídica",786
2017,8,"Nou Barris",49,"Canyelles","Persona jurídica",69
2017,8,"Nou Barris",50,"les Roquetes","Persona jurídica",505
2017,8,"Nou Barris",51,"Verdun","Persona jurídica",448
2017,8,"Nou Barris",52,"la Prosperitat","Persona jurídica",746
2017,8,"Nou Barris",53,"la Trinitat Nova","Persona jurídica",611
2017,8,"Nou Barris",54,"Torre Baró","Persona jurídica",566
2017,8,"Nou Barris",55,"Ciutat Meridiana","Persona jurídica",477
2017,8,"Nou Barris",56,"Vallbona","Persona jurídica",246
2017,9,"Sant Andreu",57,"la Trinitat Vella","Persona jurídica",528
2017,9,"Sant Andreu",58,"Baró de Viver","Persona jurídica",259
2017,9,"Sant Andreu",59,"el Bon Pastor","Persona jurídica",945
2017,9,"Sant Andreu",60,"Sant Andreu","Persona jurídica",3041
2017,9,"Sant Andreu",61,"la Sagrera","Persona jurídica",2422
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Persona jurídica",552
2017,9,"Sant Andreu",63,"Navas","Persona jurídica",869
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona jurídica",2184
2017,10,"Sant Martí",65,"el Clot","Persona jurídica",1421
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona jurídica",1181
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona jurídica",562
2017,10,"Sant Martí",68,"el Poblenou","Persona jurídica",2264
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona jurídica",1037
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Persona jurídica",839
2017,10,"Sant Martí",71,"Provençals del Poblenou","Persona jurídica",975
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Persona jurídica",479
2017,10,"Sant Martí",73,"la Verneda i la Pau","Persona jurídica",551
2017,1,"Ciutat Vella",1,"el Raval","No procedeix",645
2017,1,"Ciutat Vella",2,"el Barri Gòtic","No procedeix",170
2017,1,"Ciutat Vella",3,"la Barceloneta","No procedeix",182
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","No procedeix",256
2017,2,"Eixample",5,"el Fort Pienc","No procedeix",407
2017,2,"Eixample",6,"la Sagrada Família","No procedeix",604
2017,2,"Eixample",7,"la Dreta de l'Eixample","No procedeix",619
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","No procedeix",579
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","No procedeix",626
2017,2,"Eixample",10,"Sant Antoni","No procedeix",611
2017,3,"Sants-Montjuïc",11,"el Poble Sec","No procedeix",371
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","No procedeix",22
2017,3,"Sants-Montjuïc",13,"la Marina de Port","No procedeix",166
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","No procedeix",84
2017,3,"Sants-Montjuïc",15,"Hostafrancs","No procedeix",165
2017,3,"Sants-Montjuïc",16,"la Bordeta","No procedeix",184
2017,3,"Sants-Montjuïc",17,"Sants - Badal","No procedeix",229
2017,3,"Sants-Montjuïc",18,"Sants","No procedeix",430
2017,4,"Les Corts",19,"les Corts","No procedeix",495
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","No procedeix",236
2017,4,"Les Corts",21,"Pedralbes","No procedeix",113
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","No procedeix",61
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","No procedeix",288
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","No procedeix",111
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","No procedeix",255
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","No procedeix",446
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","No procedeix",390
2017,6,"Gràcia",28,"Vallcarca i els Penitents","No procedeix",166
2017,6,"Gràcia",29,"el Coll","No procedeix",70
2017,6,"Gràcia",30,"la Salut","No procedeix",127
2017,6,"Gràcia",31,"la Vila de Gràcia","No procedeix",1156
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","No procedeix",445
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","No procedeix",221
2017,7,"Horta-Guinardó",34,"Can Baró","No procedeix",128
2017,7,"Horta-Guinardó",35,"el Guinardó","No procedeix",473
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","No procedeix",78
2017,7,"Horta-Guinardó",37,"el Carmel","No procedeix",434
2017,7,"Horta-Guinardó",38,"la Teixonera","No procedeix",97
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","No procedeix",50
2017,7,"Horta-Guinardó",40,"Montbau","No procedeix",17
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","No procedeix",43
2017,7,"Horta-Guinardó",42,"la Clota","No procedeix",13
2017,7,"Horta-Guinardó",43,"Horta","No procedeix",221
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","No procedeix",257
2017,8,"Nou Barris",45,"Porta","No procedeix",214
2017,8,"Nou Barris",46,"el Turó de la Peira","No procedeix",80
2017,8,"Nou Barris",47,"Can Peguera","No procedeix",0
2017,8,"Nou Barris",48,"la Guineueta","No procedeix",89
2017,8,"Nou Barris",49,"Canyelles","No procedeix",79
2017,8,"Nou Barris",50,"les Roquetes","No procedeix",163
2017,8,"Nou Barris",51,"Verdun","No procedeix",94
2017,8,"Nou Barris",52,"la Prosperitat","No procedeix",251
2017,8,"Nou Barris",53,"la Trinitat Nova","No procedeix",23
2017,8,"Nou Barris",54,"Torre Baró","No procedeix",83
2017,8,"Nou Barris",55,"Ciutat Meridiana","No procedeix",77
2017,8,"Nou Barris",56,"Vallbona","No procedeix",14
2017,9,"Sant Andreu",57,"la Trinitat Vella","No procedeix",105
2017,9,"Sant Andreu",58,"Baró de Viver","No procedeix",8
2017,9,"Sant Andreu",59,"el Bon Pastor","No procedeix",55
2017,9,"Sant Andreu",60,"Sant Andreu","No procedeix",371
2017,9,"Sant Andreu",61,"la Sagrera","No procedeix",196
2017,9,"Sant Andreu",62,"el Congrés i els Indians","No procedeix",112
2017,9,"Sant Andreu",63,"Navas","No procedeix",211
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","No procedeix",499
2017,10,"Sant Martí",65,"el Clot","No procedeix",250
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","No procedeix",124
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","No procedeix",31
2017,10,"Sant Martí",68,"el Poblenou","No procedeix",272
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","No procedeix",48
2017,10,"Sant Martí",70,"el Besòs i el Maresme","No procedeix",133
2017,10,"Sant Martí",71,"Provençals del Poblenou","No procedeix",137
2017,10,"Sant Martí",72,"Sant Martí de Provençals","No procedeix",166
2017,10,"Sant Martí",73,"la Verneda i la Pau","No procedeix",226
