id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5240114,Apartamento Centro de Barcelona,17529040,Abel,Eixample,la Nova Esquerra de l'Eixample,41.38042143758320,2.1545764391211700,Private room,25,1,17,2015-11-27,1.68,1,73
7839558,privat bathroom BIG double bedroom,41300488,Alma,Eixample,la Nova Esquerra de l'Eixample,41.38479097042260,2.1537128002800500,Private room,35,1,0,,,1,90
1282699,Barcelona -Plaza España- Barcelona,2816686,David,Eixample,la Nova Esquerra de l'Eixample,41.37715627006820,2.150730153318580,Private room,69,2,48,2015-11-02,1.60,1,350
6483225,Sunny suite private bathroom & wifi,25072553,Albert,Eixample,la Nova Esquerra de l'Eixample,41.37900888038940,2.153646465814220,Private room,45,4,9,2015-11-09,1.23,1,365
9894127,Trendy room at the heart of BCN,13707105,Daniela,Eixample,la Nova Esquerra de l'Eixample,41.38478597525820,2.154998609663500,Private room,25,4,0,,,1,353
5112669,Alquilamos habitacion,26416393,Pablo,Eixample,la Nova Esquerra de l'Eixample,41.3858276809608,2.1485268760587900,Private room,30,1,0,,,1,322
8526931,1 hab.doble 40€ noche,35950345,Esther,Eixample,la Nova Esquerra de l'Eixample,41.383318882648700,2.153953718347090,Private room,50,1,1,2015-12-30,1,2,365
9719709,Cozy room next to plaza España,9574339,Francisca,Eixample,la Nova Esquerra de l'Eixample,41.3797052098824,2.145808335603630,Private room,30,1,0,,,1,61
7492194,Habitacion Sencilla Plaza España,28461166,Gustavo,Eixample,la Nova Esquerra de l'Eixample,41.37904653919920,2.148800907451470,Private room,20,1,11,2015-10-27,2.24,2,139
7335373,Double room-Bright apartment-Center,38430021,Inés,Eixample,la Nova Esquerra de l'Eixample,41.384415266826500,2.146020959609050,Private room,60,1,2,2015-08-07,0.40,1,365
9237024,Habitacion cama grande,48008817,Antonio,Eixample,la Nova Esquerra de l'Eixample,41.38285895187310,2.146074319261520,Private room,19,3,0,,,2,365
9661222,Master room with King size bed.,49932687,Mosi,Eixample,la Nova Esquerra de l'Eixample,41.37958751194990,2.1459699974694800,Private room,28,1,0,,,3,365
644289,1 bedroom,3196093,Cirleia  E Cirlene,Eixample,la Nova Esquerra de l'Eixample,41.380489548025900,2.1499431587957300,Private room,25,3,10,2015-10-08,0.24,5,309
9661448,Single cozy room for travelers,49932687,Mosi,Eixample,la Nova Esquerra de l'Eixample,41.379935659334900,2.1441941576004100,Private room,18,1,0,,,3,365
1242053,"Beautiful place, Exterior room!",6770222,Michele,Eixample,la Nova Esquerra de l'Eixample,41.37906825796360,2.1516553102553800,Private room,20,1,19,2015-12-31,0.61,1,365
639555,Grande  Agradable Hab Doble Central,3059308,Reme,Eixample,la Nova Esquerra de l'Eixample,41.380742752782100,2.1513954969837300,Private room,28,1,11,2014-04-19,0.27,1,0
6832173,Private room in sunny apartment,35792366,Lou,Eixample,la Nova Esquerra de l'Eixample,41.381588439986800,2.1544227242841900,Private room,32,2,0,,,1,134
9712536,Room in the Modern Flat Center BCN,49938039,Javier,Eixample,la Nova Esquerra de l'Eixample,41.37992950599470,2.1538662298282400,Private room,25,1,2,2015-12-27,2,2,327
7104369,Double Room next to España Square,2132723,Adrián,Eixample,la Nova Esquerra de l'Eixample,41.38043921537860,2.1485758935405400,Private room,30,1,22,2015-11-16,3.75,4,8
1990655,Habitacion tranquila y confortable ,6698491,Carmen,Eixample,la Nova Esquerra de l'Eixample,41.38287717862420,2.1560640819720600,Private room,52,1,1,2015-07-22,0.18,2,276
6862949,2 Chic rooms + terrace (girls),1474565,Ana,Eixample,la Nova Esquerra de l'Eixample,41.3839501853425,2.1438261663883200,Private room,29,3,1,2015-09-24,0.29,3,334
709408,Rent monthly  double bed Av. Diagon,2526857,Indira,Eixample,la Nova Esquerra de l'Eixample,41.38929619290230,2.1443382260702200,Private room,23,4,1,2015-10-12,0.35,1,359
9337667,Habitación doble + baño privado,9270809,Gema,Eixample,la Nova Esquerra de l'Eixample,41.3882381613936,2.144762416471610,Private room,30,1,0,,,1,336
6242707,Indiv. room in the City Center,32401239,Simon,Eixample,la Nova Esquerra de l'Eixample,41.38237837121160,2.145407488403220,Private room,30,1,8,2015-10-07,1.11,1,365
374417,"Eixample, céntrico, cerca 2 metros.",1406951,Salva,Eixample,la Nova Esquerra de l'Eixample,41.377224446650700,2.1516297327661300,Private room,22,2,9,2015-12-25,0.35,2,338
10062581,Enchanting 3br Apartment Barcelona!,4432210,Jonathan,Eixample,la Nova Esquerra de l'Eixample,41.38330318415720,2.154608004215180,Private room,35,1,0,,,1,2
1024587,Sunshine double+WIFI+CENTRIC,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.37849550630110,2.153607908164990,Private room,28,1,67,2015-11-08,2.01,12,313
1559655,"1 big double room, balcony, center",8300460,Zoila,Eixample,la Nova Esquerra de l'Eixample,41.38448066725040,2.1546306205531000,Private room,40,4,0,,,1,365
6580475,Double private room in L'Eixample,34423131,Rodrigo,Eixample,la Nova Esquerra de l'Eixample,41.38127100586140,2.1538172341084800,Private room,30,2,1,2015-11-01,0.46,1,365
8056900,DOUBLE INTERNAL ROOM PZ ESPAÑA -,4474728,Luciana,Eixample,la Nova Esquerra de l'Eixample,41.37869499776180,2.1516093214693400,Private room,15,4,2,2015-12-05,1.02,15,156
3255929,"HABITACION POR DIAS,SEMANAS EN CENT",11146364,Ines,Eixample,la Nova Esquerra de l'Eixample,41.38008015574960,2.1518847704793000,Private room,22,1,0,,,1,360
8363459,Habitación privada en Barcelona,44080787,Carla,Eixample,la Nova Esquerra de l'Eixample,41.38148920306200,2.150022149281240,Private room,30,1,8,2015-12-20,2.26,1,361
7740167,Single Bedroom near Plaza España,40680770,Danny,Eixample,la Nova Esquerra de l'Eixample,41.3770058988228,2.1502289628789000,Private room,15,1,5,2015-09-23,1.28,2,124
5975866,Very confortable room,18248342,Armando,Eixample,la Nova Esquerra de l'Eixample,41.38985887227200,2.1473045007514400,Private room,19,1,3,2015-09-13,0.41,4,360
10134509,habitacion doble con baño privado,22017421,Shadi,Eixample,la Nova Esquerra de l'Eixample,41.38001883543070,2.14630274848509,Private room,45,1,0,,,3,348
6320326,"Sweet home , sweet dreams! Enjoy!",31815927,Marcia,Eixample,la Nova Esquerra de l'Eixample,41.388453048634700,2.145102182912780,Private room,28,2,0,,,1,365
6752431,Good price couple room !,24824303,Alesso,Eixample,la Nova Esquerra de l'Eixample,41.383811478040800,2.1468605590580800,Private room,44,2,0,,,1,365
290035,SINGLE ROOM HAPPY FLAT EXC LOCATION,1505426,Rodrigo,Eixample,la Nova Esquerra de l'Eixample,41.37831730233920,2.1527900347838200,Private room,23,3,96,2015-10-26,2.18,2,277
6393532,Room for 1 or 2 in Eixample,26780806,Carlos Octavio,Eixample,la Nova Esquerra de l'Eixample,41.38613171804880,2.1511603887100400,Private room,40,3,0,,,1,365
7533865,Habitación en zona tranquila,39471162,Susanna,Eixample,la Nova Esquerra de l'Eixample,41.39015843762670,2.143997904403370,Private room,30,1,3,2015-08-23,0.61,1,364
6739721,FANTASTIC ROOM-WI-FI-PLAZA ESPANA,35290109,Johannes,Eixample,la Nova Esquerra de l'Eixample,41.37889633732,2.1517303703731300,Private room,35,3,1,2015-10-16,0.37,2,364
10134881,Habitacion individual,22017421,Shadi,Eixample,la Nova Esquerra de l'Eixample,41.38067858976990,2.146203333957140,Private room,25,1,0,,,3,348
1109264,GREAT DOUBLE Room+WIFI+CENTRIC,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.378480879715600,2.1531829081288000,Private room,26,1,79,2015-11-12,2.43,12,316
10219629,Sparcle & Centric doble Bedroom,24964305,Fernando,Eixample,la Nova Esquerra de l'Eixample,41.376033444387500,2.149794187330070,Private room,56,1,0,,,3,362
3289295,"HABITACION PRIVADO,CENTRO CON BAÑO",11146364,Ines,Eixample,la Nova Esquerra de l'Eixample,41.38006871538910,2.1509320436769700,Private room,22,1,0,,,1,360
7567680,Quite private doble room,36048790,Amélie,Eixample,la Nova Esquerra de l'Eixample,41.38328045949570,2.146076471028570,Private room,25,1,8,2015-08-29,1.52,1,365
9857597,COMFORT DOUBLE ROOM PLAZA SPAIN,50206851,Sandra,Eixample,la Nova Esquerra de l'Eixample,41.37901401491970,2.1519002321497600,Private room,35,1,1,2016-01-02,1,4,365
9921801,"Habitación en Gran Vía, Barcelona",45734727,Alejandro,Eixample,la Nova Esquerra de l'Eixample,41.37753308883170,2.152005852940790,Private room,60,2,0,,,2,359
1157783,WELCOME!PRIVATE ROOM IN THE CENTER ,1881106,Maria Rita,Eixample,la Nova Esquerra de l'Eixample,41.38033724990230,2.149419590330840,Private room,25,1,48,2015-09-30,1.57,1,359
9427354,Sunny large room centrally located,86596,Joel,Eixample,la Nova Esquerra de l'Eixample,41.37832975525890,2.15254238997721,Private room,45,3,0,,,1,91
10135059,dos habitaciónes en un piso,22017421,Shadi,Eixample,la Nova Esquerra de l'Eixample,41.38053553303530,2.1445606529688300,Private room,80,1,0,,,3,313
4737114,Single room for woman traveller,24455029,Esther,Eixample,la Nova Esquerra de l'Eixample,41.37847586643800,2.151267283062040,Private room,39,2,1,2015-03-05,0.10,2,363
7034648,Double Room/Heart of Barcelona,17776052,Rouse,Eixample,la Nova Esquerra de l'Eixample,41.381930512813000,2.155115696918920,Private room,40,2,0,,,2,365
6454776,DOBLE ROOM WITH BALCONY,33631790,Mario Enrique,Eixample,la Nova Esquerra de l'Eixample,41.37946573043220,2.152851365384890,Private room,25,1,2,2015-12-14,2,4,360
1596256,Fantástico ático con terraza!,8511305,Christian,Eixample,la Nova Esquerra de l'Eixample,41.388927694679900,2.1480729193713600,Entire home/apt,60,2,64,2015-12-21,2.62,2,348
6782135,MY LOVELY LOFT OFICE,3937003,Pedro,Eixample,la Nova Esquerra de l'Eixample,41.38328649840280,2.153701054987300,Entire home/apt,75,2,15,2015-11-25,2.26,12,360
9588761,habitación en l'eixample,49631317,Alice,Eixample,la Nova Esquerra de l'Eixample,41.38057304381110,2.145769718818130,Private room,20,1,1,2015-12-14,1,1,360
5663764,PLAZA ESPAÑA double room nice views,27744455,Carlos,Eixample,la Nova Esquerra de l'Eixample,41.37642045494190,2.1486907459046400,Private room,45,1,0,,,1,365
8486245,Plaza Espana Apartment,44694044,Dante,Eixample,la Nova Esquerra de l'Eixample,41.37718414343760,2.1474717073397000,Private room,55,2,0,,,1,365
1618267,FANTASTIC DOUBLE room+Wifi+centric,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.38016550682590,2.1544511771356100,Private room,25,3,6,2014-06-01,0.21,12,276
5716415,Corsega apartment with terrace,1391607,Greg,Eixample,la Nova Esquerra de l'Eixample,41.386431617905300,2.1457028248214500,Entire home/apt,85,3,8,2015-11-01,0.82,47,306
866352,Sweet Apartment  in BCN city center,4474728,Luciana,Eixample,la Nova Esquerra de l'Eixample,41.387348536774200,2.1474019126791600,Entire home/apt,29,3,58,2015-12-19,1.80,15,351
7339299,Loft rent for days,38449512,Sergi,Eixample,la Nova Esquerra de l'Eixample,41.38299051048340,2.155074238449300,Entire home/apt,39,3,10,2015-12-09,1.88,11,360
272282,150m2 BEST LOCATED &MODERNIST CHARM,1425070,Mar,Eixample,la Nova Esquerra de l'Eixample,41.38237209592190,2.1576861350299600,Entire home/apt,271,2,108,2015-12-20,2.53,1,268
640130,Agradable Habitacion ,3196093,Cirleia  E Cirlene,Eixample,la Nova Esquerra de l'Eixample,41.37905600291670,2.149135975398350,Private room,35,2,3,2015-08-22,0.14,5,335
7658608,Nice and cozy loft for 2,38449512,Sergi,Eixample,la Nova Esquerra de l'Eixample,41.3821513993152,2.1553583382662400,Entire home/apt,55,3,11,2015-12-17,2.20,11,361
3032049,"LOFT 18 M2 Barcelona ""NEW WIFI 4G""",15443338,Quim & Alex,Eixample,la Nova Esquerra de l'Eixample,41.38354275828310,2.147812663826150,Entire home/apt,17,4,58,2015-12-28,3.01,1,329
1269236,Habitacion individual,6035310,Mar_avlm,Eixample,la Nova Esquerra de l'Eixample,41.37955178130050,2.14723733587178,Private room,29,1,0,,,1,365
2220119,"Eixample´s ""Modernista"" Apartment",11317386,Manel,Eixample,la Nova Esquerra de l'Eixample,41.38405943625370,2.149376114654890,Entire home/apt,95,2,96,2015-12-30,4.13,1,353
5120029,Cosy Sunny Room in Eixample,26460436,Laura,Eixample,la Nova Esquerra de l'Eixample,41.38073270878070,2.152970608769630,Private room,22,1,0,,,1,320
1034301,Bed&Breakfast Viladomat 0,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.380020668213700,2.1547120084037900,Private room,15,1,4,2015-11-01,0.14,6,365
3085988,"IN THE CENTER OF THE CITY, COOL APT",2339500,Javier,Eixample,la Nova Esquerra de l'Eixample,41.38262930831260,2.156270992977130,Entire home/apt,95,3,14,2015-11-16,0.72,1,333
9018386,Barcelona center nice & comfy Loft,38449512,Sergi,Eixample,la Nova Esquerra de l'Eixample,41.382396363595500,2.15467933527684,Entire home/apt,60,3,1,2015-10-27,0.43,11,365
2966368,Gaudi DOUBLE ROOM WiFi+CENTRIC,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.37675981394460,2.149481870884380,Private room,26,1,32,2015-12-22,1.61,12,364
5785336,THE PLACE WHERE YOUR HOME IS.,24946502,Michelle,Eixample,la Nova Esquerra de l'Eixample,41.38066333381000,2.153900422650610,Private room,45,1,0,,,1,365
6843018,HABITACION DOBLE EN PL.ESPAÑA,29319856,Artsem,Eixample,la Nova Esquerra de l'Eixample,41.377038414996800,2.1514677018850400,Private room,40,3,1,2015-10-10,0.34,3,336
630864,Doble room with TV & little balcon,3091687,Rachel,Eixample,la Nova Esquerra de l'Eixample,41.38513507331340,2.143157545278220,Private room,55,3,0,,,3,365
1617407,FLOWER DOUBLE ROOM+WIFI+CENTRIC,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.37886921024520,2.1529625588428800,Private room,27,3,20,2015-10-30,0.72,12,334
1618086,SEA DOUBLE ROOM+WiFI+Centric,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.37883022069590,2.153885878995190,Private room,29,4,14,2015-08-24,0.50,12,301
2588408,Great room,3224352,Lars,Eixample,la Nova Esquerra de l'Eixample,41.3797647284951,2.1508908133312900,Private room,30,3,0,,,2,308
5417719,Le chic room - Sants Train Station,28083850,Helga,Eixample,la Nova Esquerra de l'Eixample,41.38034341315450,2.143031217085480,Private room,35,2,2,2015-08-31,0.38,1,365
3066545,"Barcelovely Junior, Cozy Flat ",1902744,Oscar,Eixample,la Nova Esquerra de l'Eixample,41.38581419448160,2.14826307042416,Entire home/apt,90,3,34,2015-10-30,1.74,2,365
4555198,Piso interior tranquilo en Eixample,15293390,Gemma,Eixample,la Nova Esquerra de l'Eixample,41.38279667192440,2.150052771680880,Entire home/apt,40,5,35,2015-12-28,2.89,3,3
1429236,Cozy apartment in the EIXAMPLE,2688205,Mònica,Eixample,la Nova Esquerra de l'Eixample,41.37971566802190,2.1488227034997100,Entire home/apt,70,3,17,2015-11-19,0.65,1,311
6770344,Penthouse con terraza Plaza España,10380563,Tendency,Eixample,la Nova Esquerra de l'Eixample,41.37990585691770,2.144136446450190,Entire home/apt,88,3,3,2015-10-13,0.60,7,296
4314993,CITY CENTER APARTMENT WITH TERRACE!,22400613,Arina,Eixample,la Nova Esquerra de l'Eixample,41.38721906894190,2.1434637084964100,Entire home/apt,113,3,10,2015-11-11,0.82,1,0
6823867,Central Luxury Apartment. Terrace.,9274194,Isa,Eixample,la Nova Esquerra de l'Eixample,41.38183243969520,2.147139653396260,Entire home/apt,136,2,17,2015-12-21,2.56,1,346
1892264,EIXAMPLE central apartment for 3,3245354,Javier,Eixample,la Nova Esquerra de l'Eixample,41.38552286981770,2.1481257340743700,Entire home/apt,65,3,32,2015-12-27,1.39,2,330
6384264,Cozy central newly refurbished flat,7168856,David,Eixample,la Nova Esquerra de l'Eixample,41.37870088218340,2.153594305198980,Entire home/apt,54,2,18,2015-12-27,2.39,3,355
1912837,PZA.ESPAÑA-CENTRO-LUJO-3 PERS,9922976,Isa,Eixample,la Nova Esquerra de l'Eixample,41.376970317658000,2.149564065094040,Entire home/apt,67,5,35,2015-11-20,1.71,2,90
505343,CASA  TOTALMENTE REFORMADA Y NUEVA,1215419,Nuria,Eixample,la Nova Esquerra de l'Eixample,41.37961091377860,2.1510202097637800,Entire home/apt,100,5,18,2015-10-03,0.44,1,301
9607977,"Flat, 2 bedrooms in the Eixample",15253171,Bernard,Eixample,la Nova Esquerra de l'Eixample,41.38261430734230,2.1527019998372500,Entire home/apt,65,2,0,,,3,18
849322,Nice apartment for 4 (gay friendly),4434397,Alexander,Eixample,la Nova Esquerra de l'Eixample,41.38129720118020,2.1561421320035100,Entire home/apt,45,3,81,2015-12-01,2.34,1,88
5181692,Design apartment in Plaça Espanya,1794226,Josep,Eixample,la Nova Esquerra de l'Eixample,41.37808263165310,2.1483649743198800,Entire home/apt,65,3,35,2015-12-14,3.32,1,218
1028836,APARTAMENTO FIRA BARCELONA-PARKING,4864707,Rocío,Eixample,la Nova Esquerra de l'Eixample,41.37850974363550,2.1521115795011200,Entire home/apt,90,2,42,2015-11-23,1.27,11,357
9122189,SUNNY APARTMENT CITY CENTER,42762871,Judith,Eixample,la Nova Esquerra de l'Eixample,41.38051984586950,2.1530784050933300,Entire home/apt,79,7,2,2015-11-21,1.20,1,276
410642,Apartamento Tranquilo Sants Estació,2044157,Sarai,Eixample,la Nova Esquerra de l'Eixample,41.385953502425600,2.1455880099045800,Entire home/apt,65,3,12,2015-09-21,0.28,1,1
875171,Days in Barcelona ☼♥ Eixample I,2366949,Jordi,Eixample,la Nova Esquerra de l'Eixample,41.387832203307300,2.1439235453690700,Entire home/apt,70,2,27,2015-11-15,0.80,10,360
3131215,GARDEN IN DOWNTOWN AREA EIXAMPLE,3937003,Pedro,Eixample,la Nova Esquerra de l'Eixample,41.382010525744200,2.155704544199100,Entire home/apt,80,1,73,2015-12-21,3.87,12,357
10087366,VERY CENTRIC APARTMENT,51761234,Viktoriia,Eixample,la Nova Esquerra de l'Eixample,41.384751712154600,2.1501337514136700,Entire home/apt,28,2,0,,,1,59
9426741,NEW!!! 30€ FULL APT LIFT WI-FI BBQ,11478423,John,Eixample,la Nova Esquerra de l'Eixample,41.377351367728700,2.14911747656082,Entire home/apt,40,1,6,2015-12-21,4.86,3,274
10009651,Elizabeth's Flat,51412210,Elizabeth,Eixample,la Nova Esquerra de l'Eixample,41.382350434553900,2.1475249496027600,Entire home/apt,90,3,0,,,1,165
5701077,"PLAZA ESPAÑA,E. SANTS,WIFFI.RAMBLA",27901776,Nelida-Manolo,Eixample,la Nova Esquerra de l'Eixample,41.38349438039770,2.148539457609370,Entire home/apt,59,1,5,2015-12-01,0.61,3,360
751452,PISO EIXAMPLE ESQUERRA BARCELONA,2688205,Mònica,Eixample,la Nova Esquerra de l'Eixample,41.386399402529000,2.143996721248130,Entire home/apt,120,3,26,2015-09-07,1.25,1,365
3971574,downtown apartment in Plz.España,8802547,Susa,Eixample,la Nova Esquerra de l'Eixample,41.380080786367500,2.1515364397411300,Entire home/apt,62,3,33,2015-10-25,2.23,1,343
7728034,Friendly Flat in Barcelona Center,26957005,Alberto,Eixample,la Nova Esquerra de l'Eixample,41.38074836201020,2.1497052494688000,Entire home/apt,89,1,1,2015-08-19,0.22,1,125
825286,SMALL QUIET APPARTMENT IN BCN ,4331007,Mara,Eixample,la Nova Esquerra de l'Eixample,41.380906148778800,2.148418948771540,Entire home/apt,65,3,6,2015-06-24,0.17,1,336
365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.379770432501500,2.1549476740815900,Entire home/apt,124,3,17,2015-10-26,0.41,4,269
2613641,LUXURY APARTMENT CENTRAL LOCATION,4289463,Dionisio,Eixample,la Nova Esquerra de l'Eixample,41.385030353835700,2.1432521922594100,Entire home/apt,60,1,36,2015-11-22,1.90,3,357
6733340,Delicat Calabria II,32037490,Jordan,Eixample,la Nova Esquerra de l'Eixample,41.381699339972900,2.1515924641577500,Entire home/apt,95,2,15,2015-12-06,2.45,2,360
2733883,Gorgeous sunny and spacius flat,5374312,Sigrid,Eixample,la Nova Esquerra de l'Eixample,41.38075308344770,2.1479879750939200,Entire home/apt,100,3,45,2015-12-16,2.16,1,348
6657794,Gorgeous family penthouse !,21035581,Ariane,Eixample,la Nova Esquerra de l'Eixample,41.379902192392300,2.154835935956340,Entire home/apt,150,3,5,2015-11-22,0.96,1,191
7366504,Cozy interior loft for 2,38449512,Sergi,Eixample,la Nova Esquerra de l'Eixample,41.38207053864580,2.1530753233105800,Entire home/apt,47,3,9,2015-12-11,1.64,11,365
663928,AWESOME APARTMENT PL. ESPAÑA WIFI,1884158,Elisabet,Eixample,la Nova Esquerra de l'Eixample,41.378714444996400,2.1466241668342300,Entire home/apt,60,2,29,2014-03-19,0.72,2,133
1234006,APARTMENT CALABRIA,4864707,Rocío,Eixample,la Nova Esquerra de l'Eixample,41.380884553797500,2.155227538146840,Entire home/apt,80,3,14,2015-09-28,0.49,11,294
1912635,"APPART À NEUF, ENSOLEILLÉ EIXAMPLE",2922864,Ana,Eixample,la Nova Esquerra de l'Eixample,41.384339590550700,2.1431838485483100,Entire home/apt,80,3,2,2015-11-20,0.54,3,353
3404694,A nice appartment in Barcelona,17167469,Victor,Eixample,la Nova Esquerra de l'Eixample,41.38473606888730,2.15491103520858,Entire home/apt,78,2,24,2015-12-20,1.33,1,365
4310503,Beautiful Flat in Eixmple 215853-1,10231574,Graciela,Eixample,la Nova Esquerra de l'Eixample,41.37926248284430,2.1489793667987900,Entire home/apt,120,3,4,2015-10-19,0.40,3,361
877884,Elegant Apart.with parking included,4638971,Silvia,Eixample,la Nova Esquerra de l'Eixample,41.38587657256470,2.150619442179350,Entire home/apt,120,3,19,2015-10-12,0.55,1,340
9358700,Studio in the center of Barcelona,48566145,Vladislav,Eixample,la Nova Esquerra de l'Eixample,41.38429080127750,2.1486186819903300,Entire home/apt,30,2,4,2015-12-19,2.79,1,60
915578,Villaroel 2 - Boutique apt 6 people,136853,Lina&Marina,Eixample,la Nova Esquerra de l'Eixample,41.383556851836200,2.156488837671970,Entire home/apt,205,3,2,2013-08-21,0.06,1,361
4196788,holidays at homes and apartament,21771703,Marco,Eixample,la Nova Esquerra de l'Eixample,41.38139947976310,2.1463156477660800,Entire home/apt,135,1,7,2015-08-15,0.69,1,184
6733949,Center&Brighter Barcelona,34940667,Zoila,Eixample,la Nova Esquerra de l'Eixample,41.389757952983900,2.1479806900729200,Entire home/apt,70,1,8,2015-12-14,1.60,3,138
8850765,Comfy loft Barcelona city center 2p,38449512,Sergi,Eixample,la Nova Esquerra de l'Eixample,41.3824683474796,2.1537238406384200,Entire home/apt,65,1,3,2015-11-03,1.17,11,365
243448,APARTMENT BCN TARRADELLAS_B,1257705,José Luis,Eixample,la Nova Esquerra de l'Eixample,41.38563844725280,2.1438212999690500,Entire home/apt,120,1,2,2015-11-17,0.58,4,311
8760900,LOVELY FLAT near PL ESPANYA!,45941767,Miquel,Eixample,la Nova Esquerra de l'Eixample,41.38160746323510,2.1452103020590100,Entire home/apt,50,1,5,2015-12-29,3.95,1,172
8888581,barcelona center,46502128,Azhar,Eixample,la Nova Esquerra de l'Eixample,41.37953024743140,2.1531857373238000,Entire home/apt,120,1,0,,,1,365
1196359,Fira de Barcelona 3 Apartment,6521082,Francisco,Eixample,la Nova Esquerra de l'Eixample,41.37970887044230,2.1532102239822200,Entire home/apt,165,3,1,2015-04-16,0.11,14,316
7348497,Espectacular piso 3Hab C/Viladomat,35712072,Trize,Eixample,la Nova Esquerra de l'Eixample,41.383256872035900,2.1547176952648300,Entire home/apt,100,1,12,2015-12-20,2.32,5,352
9841856,Espacioso apartamento en eixample,50676476,Adria,Eixample,la Nova Esquerra de l'Eixample,41.386081010261800,2.1430331445201600,Entire home/apt,120,2,0,,,1,38
275336,Charming 3BR just off Gran Via,1435464,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.38294248092620,2.1572830472671100,Entire home/apt,130,3,20,2015-12-01,0.49,14,356
1620407,Modern&Cozy flat in Eixample,8620652,Carmen,Eixample,la Nova Esquerra de l'Eixample,41.38529156749790,2.146886308414710,Entire home/apt,79,2,40,2015-12-14,2.05,1,142
4970715,Recently renovated and quiet ap.,71615,Mireia And Maria,Eixample,la Nova Esquerra de l'Eixample,41.384338473157800,2.1466509893132200,Entire home/apt,77,3,0,,,26,312
4845830,1670 - Calabria Eixample,4459553,Apartment Barcelona Team,Eixample,la Nova Esquerra de l'Eixample,41.37969009358190,2.1534789388304600,Entire home/apt,85,3,1,2015-06-29,0.16,1,355
5615075,Apartament  plaza Ispaña,16818535,Dimid,Eixample,la Nova Esquerra de l'Eixample,41.38026347993750,2.151644773305800,Entire home/apt,50,1,2,2015-06-19,0.24,6,353
9106910,2002 Apt. plaza España 3 hab,4459553,Apartment Barcelona Team,Eixample,la Nova Esquerra de l'Eixample,41.37902759299350,2.1476980911110700,Entire home/apt,100,3,1,2015-11-06,0.51,1,353
8572889,SUNNY FLAT IN CITY CENTER,18071671,Judith,Eixample,la Nova Esquerra de l'Eixample,41.38202202631840,2.152033850555300,Entire home/apt,99,4,0,,,1,171
8894532,Brand new Appartment in City Center,4642995,Rainer,Eixample,la Nova Esquerra de l'Eixample,41.38494005918760,2.1461615258989100,Entire home/apt,250,1,1,2015-12-09,1,4,359
9783450,Sweet Home Bcn,42355219,Dahiana,Eixample,la Nova Esquerra de l'Eixample,41.389149462372000,2.146186582828890,Entire home/apt,80,2,1,2015-12-06,1,2,365
3491072,CENTRAL 3BDS FLAT WITH BIG TERRACE,12522831,Rosa Y Nicolas,Eixample,la Nova Esquerra de l'Eixample,41.37910090408200,2.1497357567109900,Entire home/apt,69,2,69,2015-11-16,3.91,2,273
2289089,Beautiful and refurbished apartment,71615,Mireia And Maria,Eixample,la Nova Esquerra de l'Eixample,41.38223031880430,2.151915665171720,Entire home/apt,128,3,4,2015-08-12,0.19,26,317
7297678,Design Apartment,5043625,Alexander,Eixample,la Nova Esquerra de l'Eixample,41.38215625442490,2.1571978220980700,Entire home/apt,60,10,1,2015-10-30,0.45,1,237
7522162,Nestled in the Modernist district ,39415792,Joan,Eixample,la Nova Esquerra de l'Eixample,41.384257737430100,2.1546784082539700,Entire home/apt,190,1,0,,,2,365
5068608,Charming flat. Feel like at home!!,26172847,"Challenger Pret A Porter, S.L.",Eixample,la Nova Esquerra de l'Eixample,41.38177100065440,2.147873198774460,Entire home/apt,55,4,12,2015-12-04,1.34,2,365
3620361,Barcelona Entença 3BR 2Bath terrace,16849137,Javier,Eixample,la Nova Esquerra de l'Eixample,41.37974607299080,2.1488941387118500,Entire home/apt,115,4,0,,,1,359
5668855,Piso 4pers. Plaza España Barcelona,29389357,Melanie,Eixample,la Nova Esquerra de l'Eixample,41.37990391750160,2.1525472452180000,Entire home/apt,120,2,4,2015-08-19,0.50,1,287
6905285,bonito y centrico apartamento,1228784,Ana,Eixample,la Nova Esquerra de l'Eixample,41.38834177430970,2.143772637117800,Entire home/apt,100,1,3,2015-09-22,0.51,6,365
7798800,centric apartment gaudi,5021580,Francisco,Eixample,la Nova Esquerra de l'Eixample,41.38356930371720,2.1548577314583300,Entire home/apt,50,3,1,2015-11-10,0.55,19,317
3244036,Apartment in the Eixample (B31P1),1013855,Alex,Eixample,la Nova Esquerra de l'Eixample,41.384830091416500,2.153115882963620,Entire home/apt,80,3,14,2015-11-29,0.80,14,342
