id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8570006,Loft Studio in a city's heart,45103184,Daria,Ciutat Vella,el Raval,41.37950277432660,2.167107627564050,Entire home/apt,100,2,25,2016-12-11,2.71,1,332
2333994,Pepe´s place in downtown Barcelona ,11922783,Josep,Ciutat Vella,el Raval,41.37760991045100,2.16651960115469,Entire home/apt,85,3,51,2016-09-27,1.51,1,189
7659740,Apartment with private terrace,40204557,Ibrahim,Ciutat Vella,el Raval,41.37797527244800,2.164345318002670,Entire home/apt,50,3,25,2016-12-26,1.45,1,54
7979748,Комната для 2 человек,879974,Nik&Kat,Ciutat Vella,el Raval,41.37933668859100,2.1672134126823200,Private room,40,3,1,2016-07-03,0.16,5,365
12580717,Charming apt in the heart of Raval,299462,Enrique,Ciutat Vella,el Raval,41.37959350987550,2.165650533212390,Entire home/apt,110,2,9,2016-11-18,1.11,60,178
9893820,"Central Apartment, Plaza Cataluna B",6071207,Sanario,Ciutat Vella,el Raval,41.37916089491210,2.165417447463530,Entire home/apt,19,1,25,2016-12-23,2.21,2,72
7913468,"RAMBLAS BOQUERIA, WALK EVERYWHERE!!",41726982,Mateo  Zully,Ciutat Vella,el Raval,41.379322158543800,2.1676946026782600,Entire home/apt,69,2,82,2016-12-28,5.02,1,322
10531176,Apartment Center Loft Terraza,22059065,Juan Jose,Ciutat Vella,el Raval,41.37651379498230,2.17557083638666,Entire home/apt,90,3,3,2017-01-01,1.18,2,362
14121264,Raval Oasis Bedroom,85124222,Ana,Ciutat Vella,el Raval,41.379845548085600,2.1672711667010800,Private room,40,3,3,2016-08-11,0.58,1,95
1222648,Puerto-Colón.TERRACE-SUNNY FLAT ,6668752,Alberto,Ciutat Vella,el Raval,41.377563466758700,2.1669244068658600,Entire home/apt,85,2,88,2016-10-01,2.04,3,3
15122336,Cute studio in the heart of BCN,38833781,Carley,Ciutat Vella,el Raval,41.381023033955500,2.1675617290525600,Entire home/apt,70,2,1,2017-01-03,1,1,158
13840645,Apartment in the centre of Barcelona!!!,13124940,Emay,Ciutat Vella,el Raval,41.38509775544120,2.1653172165195000,Entire home/apt,70,1,17,2016-12-17,4.08,4,338
14540466,Cozy room in the old town of Barcelona,62645154,Marcio,Ciutat Vella,el Raval,41.37658212479130,2.17371516628056,Private room,43,2,9,2017-01-03,1.94,1,34
10898550,"Great room, Walk Everywhere!!!",56472278,Jonathan,Ciutat Vella,el Raval,41.37805611764380,2.16895258079537,Private room,45,2,29,2016-12-27,2.83,1,347
10532685,Old town New Duplex,18791653,Jaume & Dima,Ciutat Vella,el Raval,41.38375674782180,2.165482770563060,Entire home/apt,80,3,14,2016-12-11,1.34,4,320
16329976,Encants rambla terrace  centre,1306993,Patricia,Ciutat Vella,el Raval,41.37574968884540,2.1774116421716700,Entire home/apt,75,2,0,,,17,365
3167015,100mts Charming Apartment,13333516,Bhn,Ciutat Vella,el Raval,41.37861014724500,2.166477992980770,Entire home/apt,79,3,32,2016-12-30,1.53,2,349
8207797,Romantic and Familiar apartament,2143926,Matias,Ciutat Vella,el Raval,41.38533115035370,2.164181108123080,Entire home/apt,80,2,52,2016-12-12,3.50,3,313
14957092,Private Room with Private bathroom - City Center,94060973,Marco,Ciutat Vella,el Raval,41.37809368523830,2.1730106442271500,Private room,38,1,4,2017-01-03,1.29,1,356
14863255,Cozy flat in the center,9078005,Tanya,Ciutat Vella,el Raval,41.38412574266640,2.164654801417050,Entire home/apt,57,2,1,2016-10-31,0.44,7,365
10004682,Comfi Raval,50716055,Tomy,Ciutat Vella,el Raval,41.37991475123070,2.167714155776090,Entire home/apt,85,3,49,2016-12-29,3.83,3,342
1335093,Enjoy journey in sweet room 1,7199088,Kuldeep,Ciutat Vella,el Raval,41.37580805047440,2.1724221452471700,Private room,35,1,134,2016-12-18,3.30,1,361
10207573,CLOSE TO RAMBLAS! Great place!!!,52445046,Meri,Ciutat Vella,el Raval,41.376581289455800,2.1740791728741200,Private room,30,2,1,2016-09-24,0.29,1,310
10630068,Cute apartment in trendy Gotico,1452576,Camila,Ciutat Vella,el Raval,41.380982008993400,2.1651763612807800,Entire home/apt,70,5,35,2016-12-25,3.03,1,204
11383842,Cool Flat in Barcelona Center!,59572504,Carlos,Ciutat Vella,el Raval,41.380420685124500,2.1677022534971000,Entire home/apt,120,2,29,2016-10-17,2.76,1,0
15741478,Barcelona URBAN Loft,25496698,Gustavo & Claudia,Ciutat Vella,el Raval,41.380846170109000,2.167840702403310,Entire home/apt,59,2,1,2016-12-18,1,4,287
2776901,Pelayo Attic Deluxe 3 - BCN54,2151490,Juan,Ciutat Vella,el Raval,41.38520326370190,2.165652989287860,Entire home/apt,199,2,49,2016-11-27,1.49,6,338
1002049,Central room with private balcony!,2859949,Justin Y Maria,Ciutat Vella,el Raval,41.37892156990900,2.170519359399870,Private room,30,1,161,2016-12-30,3.49,1,116
10307270,New Stylish flat! Barcelona Center,19285954,Alberto,Ciutat Vella,el Raval,41.38239461991230,2.1656195539567100,Entire home/apt,75,2,37,2016-12-23,3.19,3,219
8080275,Cozy Bedroom in downtown,42681166,Laura,Ciutat Vella,el Raval,41.37515054195330,2.1698147995113,Private room,21,2,37,2017-01-02,2.25,1,360
12017287,SUNNY AND COZY ENTIRE FLAT IN RAVAL,36559064,Pablo Y Mar,Ciutat Vella,el Raval,41.37843593743930,2.165718573787080,Entire home/apt,150,2,9,2016-07-09,1.00,2,364
9881716,AHL A1,29437754,Ahl,Ciutat Vella,el Raval,41.37631777239000,2.1674531390020000,Entire home/apt,79,3,39,2016-12-11,3.28,5,351
2671296,NICE APARTMENT CLOSE TO LA RAMBLA,12632096,Iria,Ciutat Vella,el Raval,41.380515303920100,2.1667145547532600,Entire home/apt,80,2,15,2016-10-06,0.52,1,345
10758496,Apartment with 3 bright bedrooms :),26060045,Vini,Ciutat Vella,el Raval,41.38033077794800,2.1672259797902200,Entire home/apt,60,4,38,2016-12-20,3.36,1,38
11151945,MACBA Luxury and quiet Apartment,41820032,Cool Apartment,Ciutat Vella,el Raval,41.3829705276088,2.164147832372250,Entire home/apt,65,3,7,2016-11-11,0.81,7,196
12928190,APARTMENT CENTRICO SARA 1-1,3743250,Sara,Ciutat Vella,el Raval,41.37738383671030,2.1655072757149200,Entire home/apt,100,3,18,2016-12-30,2.48,4,361
14334063,Double room in the Heart of the city for couples,86846433,Mikel,Ciutat Vella,el Raval,41.3778272838837,2.1735116063792700,Private room,38,1,16,2016-12-25,3.14,1,356
15615383,"Уютная,очень комфортная квартира.Рядом с La Rambla",100670782,Yulia,Ciutat Vella,el Raval,41.37660917971960,2.1759433949398500,Entire home/apt,120,4,1,2017-01-01,1,1,364
15155318,Beautiful apartment in Raval,51717454,Manolo,Ciutat Vella,el Raval,41.38090947691730,2.165831800559010,Entire home/apt,114,4,0,,,1,97
15632043,Flat in the center of Barcelona,9078005,Tanya,Ciutat Vella,el Raval,41.38450413818970,2.164155441754210,Entire home/apt,60,2,1,2016-10-27,0.42,7,89
10670017,MINIFLAT IN THE CENTER OF BARCELONA,7347569,Max,Ciutat Vella,el Raval,41.38421705461210,2.1672261562832600,Entire home/apt,70,2,35,2016-11-07,3.29,4,324
4696954,Charming Apartment in LAS RAMBLAS 3,3744544,Marta+Paul,Ciutat Vella,el Raval,41.37604078217090,2.1760597916525500,Entire home/apt,60,3,11,2016-08-27,0.61,37,337
11878816,Cozy studio with terrace.,8170808,Samuel,Ciutat Vella,el Raval,41.37957844894310,2.167145743488320,Entire home/apt,80,2,18,2017-01-03,2.36,1,363
12091396,WHITE Room,64810658,Ferran &,Ciutat Vella,el Raval,41.377755208407900,2.1690861464205800,Private room,25,1,46,2016-12-18,5.05,3,344
15106434,Double room (20m2) with private en-suite bathroom,32647179,Mia,Ciutat Vella,el Raval,41.38433864027280,2.1687860537779300,Private room,50,1,19,2016-12-30,5.43,2,87
1269161,Beautiful Rambla Boqueria 31B (HUTB013233),136853,Lina,Ciutat Vella,el Raval,41.38004768856170,2.1729417749378200,Entire home/apt,206,3,30,2016-08-10,0.75,39,241
5458198,Stylish loft near Las Ramblas,28085282,X,Ciutat Vella,el Raval,41.38028832490470,2.169356345131330,Entire home/apt,60,2,67,2016-12-14,3.52,2,311
8127277,Room for 4 people with bathroom pri,42906962,Luis,Ciutat Vella,el Raval,41.3795243215722,2.1692929291837100,Private room,80,25,16,2016-09-03,1.04,13,293
15391502,DECEMBER IN SUNNY BARCELONA -AMAZING LOCATION,27340289,Katie,Ciutat Vella,el Raval,41.380286802079600,2.1704331244899100,Entire home/apt,120,1,2,2016-12-27,2,5,4
10737758,"❤️ Family Holidays, sea views near Ramblas",31079217,Nuria,Ciutat Vella,el Raval,41.37575149373320,2.1741423920231100,Entire home/apt,85,2,31,2016-12-13,3.41,2,165
9086545,Brand new & cozy central apart ,958218,Cleo,Ciutat Vella,el Raval,41.37673446015140,2.1691903513009000,Entire home/apt,95,2,60,2016-12-29,4.17,2,342
4840787,Apartment Palau Guell Barcelona  ,24912213,Arty,Ciutat Vella,el Raval,41.37818825525280,2.1734650474478000,Entire home/apt,110,2,81,2016-12-28,3.30,1,327
8074942,Comfort on La Rambla - Tallers,39328627,Sara,Ciutat Vella,el Raval,41.383826691199000,2.1706515786923600,Entire home/apt,320,3,7,2016-12-06,1.67,37,252
1269253,Rambla Boqueria 32 - for big groups (HUTB013231),136853,Lina,Ciutat Vella,el Raval,41.37895483214340,2.1708488969510200,Entire home/apt,340,3,40,2017-01-02,1.02,39,238
7643869,"Modern studio, center of Barcelona",4931716,Sebastien,Ciutat Vella,el Raval,41.37724805586710,2.1699904321924800,Entire home/apt,89,3,24,2016-11-01,1.43,1,0
7718411,Terrasse sur la Rambla,28393597,,Ciutat Vella,el Raval,41.37862112716230,2.1744401541476400,Entire home/apt,75,1,0,,,1,0
11977603,Apartamento en alquiler en el Raval,64004724,Lana,Ciutat Vella,el Raval,41.38012872596040,2.1701499832509800,Entire home/apt,80,2,10,2016-12-11,3.61,1,270
1361883,Flat in the heart of BCN,7393289,Mark,Ciutat Vella,el Raval,41.379753081549100,2.1738042528882800,Entire home/apt,90,1,34,2016-11-27,0.85,1,280
1491139,Top Floor Studio - Awesome Terrace!,7900549,Max,Ciutat Vella,el Raval,41.379222264070600,2.1683078234558200,Entire home/apt,95,5,108,2016-11-13,2.61,1,363
15672159,Apartment 3 bedroom near La Rambla,101212200,Victor,Ciutat Vella,el Raval,41.382311477442600,2.1719313629326900,Entire home/apt,59,3,4,2016-11-21,1.71,1,331
11320947,ESTUDIO RAMBLAS B,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.381988966446400,2.171329184620900,Entire home/apt,125,2,3,2016-12-27,0.88,8,353
9872175,MY COZY LITTLE SPACE IN BARCELONA,2974985,Fernando,Ciutat Vella,el Raval,41.38174096178790,2.1700053645840800,Entire home/apt,60,2,60,2017-01-04,5.13,1,115
14245985,apartamento en el centro Barcelona,58727943,Land,Ciutat Vella,el Raval,41.37829845968040,2.170073230649480,Entire home/apt,50,1,21,2017-01-01,4.14,3,339
10748354,MWC APARTMENT,14374940,Yoe,Ciutat Vella,el Raval,41.38102604249300,2.168981321107110,Entire home/apt,500,1,0,,,3,289
9688685,Apartment in Barcelona,50041968,Susanna,Ciutat Vella,el Raval,41.37934775722720,2.168108775617380,Entire home/apt,70,7,1,2016-01-09,0.08,1,0
15377129,Barcelona center apartment with jacuzzi,55572743,Carla,Ciutat Vella,el Raval,41.38101173573700,2.1692865908804000,Entire home/apt,199,3,6,2016-12-27,2.00,1,348
12768872,central cosy apartment,22682463,Pierre,Ciutat Vella,el Raval,41.37646016978160,2.1683139016888700,Entire home/apt,30,4,28,2016-12-27,3.43,3,203
3254310,Sunny appartment in the centre,12552181,Omar,Ciutat Vella,el Raval,41.37793846759800,2.1716207911362000,Entire home/apt,69,3,0,,,1,364
11329061,Casa Luz Barcelona,59281717,Casaluzbarcelona,Ciutat Vella,el Raval,41.38009867907060,2.168500437725230,Entire home/apt,150,2,4,2016-09-24,0.42,1,315
15879232,Nice flat in Barcelona ramblas,51290652,Cedric,Ciutat Vella,el Raval,41.37839706233900,2.1686739224711600,Entire home/apt,70,1,1,2016-12-31,1,2,124
14007924,Cómodo apartamento bien equipado.,29572929,Jessica Viviana,Ciutat Vella,el Raval,41.37684192771870,2.1696443984504200,Entire home/apt,35,1,22,2017-01-02,4.29,1,124
10664912,Double height Loft in downtown,2889308,Vivian,Ciutat Vella,el Raval,41.376382247297000,2.1704150788335700,Entire home/apt,129,1,10,2016-06-26,0.91,1,0
14147120,Beautiful apartment in Barcelona city center,83576956,Valentina,Ciutat Vella,el Raval,41.37672071391600,2.170724022699480,Entire home/apt,79,3,5,2016-11-01,1.10,3,340
6804092,NOU RAMBLA I 3 BEDROOM APARTMENT,383697,Anna,Ciutat Vella,el Raval,41.377644754135900,2.173807834549710,Entire home/apt,180,3,10,2016-10-19,0.55,22,303
424137,Nice apartment in Las Ramblas,2108468,Maria,Ciutat Vella,el Raval,41.37949116882950,2.1742887740677000,Entire home/apt,110,1,7,2016-12-27,0.15,8,289
12827404,Quiet apartment,2143926,Matias,Ciutat Vella,el Raval,41.385152840660400,2.168222838837850,Entire home/apt,80,2,22,2016-12-25,2.89,3,334
11194473,Penthouse 51b Ramblas,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.381566031708700,2.171195462526020,Entire home/apt,265,2,3,2016-08-21,0.34,8,355
12993677,2 Bedrooms Placa Catalunya,43259405,Anthony,Ciutat Vella,el Raval,41.38558540089240,2.1679472781958700,Entire home/apt,135,3,5,2016-10-31,0.96,9,311
14099561,"Friendly, central room, with private bathroom",82269614,Simon,Ciutat Vella,el Raval,41.375644328870500,2.172002805271810,Shared room,35,1,30,2016-12-30,5.59,1,47
14145796,"Smart stay@ lasramblas
Only girls",51646713,Jabar,Ciutat Vella,el Raval,41.37822703604860,2.1741411881983900,Shared room,25,1,0,,,1,364
6671326,Sofa Bed & Breakfast near la Rambla,1970648,Enola,Ciutat Vella,el Raval,41.38196801213890,2.1681704695454500,Shared room,30,2,31,2016-12-13,1.69,1,355
1366611,Magnificent Apartment Barcelona Cen,7415768,María,Ciutat Vella,el Raval,41.382076854538800,2.1661616533317400,Entire home/apt,50,12,9,2016-10-04,0.22,1,0
3820174,CENTER BCN BESIDE SANT ANTONI NEW,2537484,Enrique,Ciutat Vella,el Raval,41.378755966333800,2.165344480065640,Entire home/apt,85,32,45,2016-12-23,1.55,8,365
8990296,Renting in November,46885739,Miruchos,Ciutat Vella,el Raval,41.379992917269400,2.1685307120481400,Private room,60,1,0,,,1,0
14001121,Apartment Gravina #4,29236958,Igor_Churikov_Fb,Ciutat Vella,el Raval,41.38578970245940,2.166343606227400,Entire home/apt,130,3,3,2016-08-09,0.52,16,365
14603157,EXCELLENT  ROOM FOR 4 PERSON,38141742,Maykol,Ciutat Vella,el Raval,41.38144719826070,2.167335896634700,Private room,40,1,19,2016-12-22,4.16,5,265
15509702,Apartment in the heart of Barcelona,99645067,Artem,Ciutat Vella,el Raval,41.37898547708540,2.173993542332000,Entire home/apt,80,2,0,,,1,357
984924,"ATTIC, LAS RAMBLAS, A/C, LIFT, TERRACE",5404703,Eduardo,Ciutat Vella,el Raval,41.377633049890700,2.1714199386801000,Entire home/apt,125,2,20,2016-07-23,0.46,3,338
13994195,Double Room in Barcelona Center,83567682,Juan Manuel,Ciutat Vella,el Raval,41.38068380424500,2.168710641525950,Private room,38,1,6,2016-10-09,1.05,1,365
5536996,Amazing  Room at Raval,14374940,Yoe,Ciutat Vella,el Raval,41.380141787702700,2.1685162943106000,Private room,35,2,87,2016-12-05,3.93,3,308
15853544,Center Doble Room with Balcony,102683748,Caro,Ciutat Vella,el Raval,41.378500567579300,2.1728161117487300,Private room,40,1,12,2016-12-29,7.06,2,280
6386597,RAMBLAS,28012645,María,Ciutat Vella,el Raval,41.37999541826960,2.1741946747133400,Private room,150,2,0,,,3,365
6758463,I want YOU to stay in my room!,15375598,Oscar,Ciutat Vella,el Raval,41.378437537405200,2.1723344058051100,Private room,50,2,34,2016-11-01,1.92,2,0
12853408,Precioso piso soleado en el centro,70229010,Sara,Ciutat Vella,el Raval,41.38092136765160,2.1639294279286900,Entire home/apt,105,2,13,2016-11-07,1.66,1,90
9480331,Amazing central flat+Terrace Sunny,589686,Flor,Ciutat Vella,el Raval,41.38230273039020,2.166602969000530,Private room,24,1,6,2016-09-05,0.49,1,350
3635498,Big room in huge flat in Raval,1122938,Lena,Ciutat Vella,el Raval,41.37696815986660,2.1751497343303700,Private room,69,2,10,2016-11-28,0.93,3,42
14838147,Appartement Plein Centre Barcelone,91710563,Florian,Ciutat Vella,el Raval,41.38057031907160,2.165083843660080,Entire home/apt,89,1,8,2016-12-30,2.09,2,86
669930,PRIVATE ROOM =CITY CENTER +FREE WIFI (GAYFRIENDLY),2520707,Faustho & Ed,Ciutat Vella,el Raval,41.38203655520230,2.1644074382922200,Private room,22,3,140,2016-12-29,2.65,4,365
611252,Small Room 4 rent in BCN Downtown,559889,Zesare,Ciutat Vella,el Raval,41.379579775155600,2.166542700060670,Private room,18,2,33,2016-11-30,0.61,3,334
